Smiles,Standard Value
Clc1cccc(Cl)c1CS(=O)(=O)c1cc\2c(NC(=O)/C/2=C\c2[nH]c(C)c(C(=O)N3CCC[C@@H]3C[NH+]3CCCC3)c2C)cc1,1
Clc1cccc(Cl)c1\C=C\C=1Oc2c(C(=O)C=1)c(O)cc(O)c2[C@H]1CC[NH+](C[C@H]1O)C,1
Clc1ccccc1C=1Oc2c(C(=O)C=1)c(O)cc(O)c2[C@@H]1CC[NH+](C)[C@H]1CO,0
Clc1ccccc1C=1Oc2c(C(=O)C=1)c(O)cc(O)c2[C@H]1CC[NH+](C[C@H]1O)C,1
Clc1cccnc1Nc1sc(cn1)-c1cc(cnc1)C(=O)NCC[NH3+],1
Clc1cnc(NC2CCC([NH2+]CCOC)CC2)cc1-c1nc(sc1)NCC1(CCOCC1)C#N,0
Clc1cnc(nc1-c1c2c([nH]c1)cccc2)N[C@@H]1CCCN(C1)C(=O)c1ccc(NC(=O)\C=C\C[NH+](C)C)cc1,0
Clc1cnc(nc1-c1c2c([nH]c1)cccc2)N[C@@H]1CCC[NH2+]C1,1
Clc1cnc(nc1-c1c2c([nH]c1)cccc2)N[C@H]1C[C@@H](NC(=O)c2ccc(NC(=O)\C=C\C[NH+](C)C)cc2)CCC1,1
Clc1cnc(nc1-c1c2c([nH]c1)cccc2)N[C@H]1C[C@@H](NC(=O)c2ncc(NC(=O)\C=C\C[NH+](C)C)cc2)CCC1,1
Clc1cnc(nc1-c1c2c([nH]c1)cccc2)N[C@H]1C[C@@](NC(=O)c2ncc(NC(=O)\C=C\C[NH+](C)C)cc2)(CCC1)C,1
Clc1cnc(nc1-c1c2c([nH]c1)cccc2)Nc1cc(NC(=O)c2cc(NC(=O)\C=C\C[NH+](C)C)ccc2)ccc1,1
Clc1cnc(nc1-c1c2c([nH]c1)cccc2)Nc1cc(NC(=O)c2ccc(NC(=O)CCC[NH+](C)C)cc2)ccc1,1
Clc1cnc(nc1-c1c2c([nH]c1)cccc2)Nc1cc(NC(=O)c2ccc(NC(=O)\C=C\C[NH+](C)C)cc2)ccc1,1
Clc1cnc(nc1-c1c2n(nc1)C=CC=C2)Nc1c(n(nc1C)C1CCN(CC1)C(=O)[C@H](O)C)C,1
Clc1cnc(nc1-c1c2ncccc2[nH]c1)NC1CCCCC1,1
Clc1cnc(nc1-c1n2c(nc1)C=CC=C2)Nc1cn(nc1)C1CCN(CC1)C(=O)C,1
Clc1cnc(nc1-c1sc(nc1C)NC)Nc1cc(N2CC[NH2+]CC2)ccc1,1
Clc1cnc(nc1-c1sc(nc1C)NC)Nc1cc(S(=O)(=O)N)ccc1,1
Clc1cnc(nc1Nc1ccccc1S(=O)(=O)C(C)C)Nc1ccc(N2CCC([NH+]3CC[NH+](CC3)C)CC2)cc1OC,1
Clc1ncc(Nc2nc-3c(CCc4nc(sc-34)C)cn2)cc1,0
Clc1sc(Cl)cc1S(=O)(=O)N(SC(Cl)(Cl)Cl)c1ccc(cc1)C,1
Clc1sc(Cl)cc1S(=O)(=O)Nc1ccc(cc1)C,1
FC(F)(F)CNc1nc(nc2[nH]ccc12)Nc1ccc(cc1)C(=O)NCCC,0
FC(F)(F)c1cc(NC(=O)Nc2ccc(Oc3ncnc(NC)c3)cc2)ccc1C[NH+]1CC[NH+](CC1)CC,1
FC(F)(F)c1cc(ccc1)CNc1nc(nc2n(cnc12)C(C)C1CC1)NCC[NH+](C)C,0
FC(F)(F)c1cc(ccc1)CNc1ncnc2n(cnc12)C(C)C,0
FC1CC[NH+](CC1)Cc1cc2cc([nH]c2cc1)-c1n[nH]c2c1ccc(c2)-c1[nH]nnc1CO,1
FC1CC[NH+](CC1)Cc1cc2cc([nH]c2cc1)-c1n[nH]c2c1ccc(c2)-c1[nH]nnc1C[NH3+],1
F[B-]1(F)[N+]=2C(C=CC=2CCC(=O)NCCOCCOCCOCC[NH+](C)[C@@H]2C[C@H]3O[C@@](n4c5c(c6c(c7c8c(n3c57)cccc8)C(=O)NC6)c3c4cccc3)(C)[C@@H]2OC)=Cc2n1c(cc2C)C,1
F[B-]1(F)[N+]=2C(C=CC=2CCC(=O)NCCOCCOCCOCC[NH2+][C@@H]2C[C@H]3O[C@@](n4c5c(c6c(c7c8c(n3c57)cccc8)C(=O)NC6)c3c4cccc3)(C)[C@@H]2OC)=Cc2n1c(cc2C)C,1
Fc1c2c(NC(=O)C(c3[nH]c4cc(N5CC[NH+](CC5)C)ccc4n3)=C2N)ccc1,0
Fc1cc(NC(=O)C2(CC2)C(=O)Nc2ccc(F)cc2)ccc1Oc1c2cc(OC)c(OCCC[NH+]3CCOCC3)cc2ncc1,1
Fc1cc(NC(=O)Cc2[nH]nc(Nc3ncnc4c3ccc(OCCC[NH+](CCO)CC)c4)c2)ccc1,0
Fc1cc(cc(F)c1C(=O)c1c[nH]c-2nncc-2c1OCCCC)C,0
Fc1cc2c(n(cc2C2=C(c3cc(NCC(O)CO)ccc3)C(=O)NC2=O)C)cc1,1
Fc1cc\2c(NC(=O)/C/2=C\c2[nH]c(C)c(C(=O)NCC[NH+](CC)CC)c2C)cc1,1
Fc1cc\2c(NC(=O)/C/2=C\c2[nH]c(C)c(C(=O)NC[C@H](O)C[NH+]3CCOCC3)c2C)cc1,1
Fc1ccc(Nc2nc(ncc2)N2CCC(NC(=O)c3ccc(OC)cc3)CC2)cc1,1
Fc1ccc(cc1NC(=O)Nc1ccc(cc1)-c1c2c([nH]nc2N)ccc1)C,0
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C(C)C)C)Nc1nc2CC[NH+](Cc2cc1)CC[NH+](C)C,0
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C(C)C)C)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,0
Fc1cnc(nc1Nc1nc2NC(=O)C(Oc2cc1)(C)C)Nc1cc(OC)c(OC)c(OC)c1,0
O(C(=O)N1CC[NH+](CC1)C1CCC(Nc2nc(nc3c2nc(cc3)CC#N)Nc2cn(nc2)C)CC1)C,0
O(C(=O)N1CC[NH+](CC1)C1CCC(Nc2ncnc3c2cc(cc3)C#N)CC1)C,0
O(C)c1cc(ccc1Nc1nc2N([C@H](CC)C(=O)N(c2cn1)C)C1CCCC1)C(=O)NC1CC[NH+](CC1)C,0
O(C)c1cc(ccc1O)-c1cc2[nH]nc(c2cc1)-c1[nH]c2c(c1)cc(cc2)C[NH+]1CCCCC1,1
O(C)c1cc\2c(NC(=O)/C/2=C\c2[nH]cnc2)cc1,1
O(C)c1ccc(cc1)CNc1nc(nc2n(cnc12)C(C)C)N(CCO)CCO,0
O(C1CCC[NH2+]C1)C=1[NH+]=C(n2ncc(c2N=1)C(C)C)NCc1ccccc1-n1nccc1,1
O(CC1CCCCC1)c1nc(nc2[nH]cnc12)Nc1ccc(cc1)C(=O)N(CC)CC,0
O(CCC(C)C)c1c2-c([nH]cc1C(=O)c1ccccc1)nnc2,0
O(CCC[NH+]1CCCCC1)c1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(OC(C)C)cc3)c2cc1OC,0
O(CC[NH+](C)C)c1ccc(nc1)Nc1ncnc(-n2c3c(nc2)cccc3)c1,0
O(C[C@@H]([NH3+])Cc1ccccc1)c1cc(cnc1)-c1cc2c([nH]nc2C)cc1,1
O1CCC(CC1)c1c2n(N=C[NH+]=C2NC2CCC([NH+]3CCN(CC3)C(=O)C)CC2)cc1,1
O1CCC([NH2+]C2CCC(Nc3nc(ccn3)-c3cc4c(nn(C)c4C(C)C)cc3)CC2)CC1,1
O1CCN(CC1)c1nc(nc2c1oc1ncccc12)-c1cc(O)ccc1,0
O1CCN([N-]C(=O)Nc2c3c(-c4[nH]nc(c4C3=O)-c3ccc(cc3)C[NH+]3CC[NH+](CC3)CCOC)ccc2)CC1,1
O1CC[NH+](CC1)CCOc1c2c(cccc2)c(NC(=O)Nc2n(nc(c2)C(C)(C)C)-c2ccc(cc2)C)cc1,0
O1CC[NH+](CC1)Cc1cc2cc([nH]c2cc1)-c1n[nH]c2c1ccc(c2)-c1[nH]ncc1,1
O1CC[NH+](CC1)Cc1cc2cc([nH]c2cc1)-c1n[nH]c2c1ccc(c2)-c1cn[nH]c1,1
O1CC[NH+](CC1)Cc1cc2cc([nH]c2cc1)-c1n[nH]c2c1ccc(c2)C#N,1
O1CC[NH+](CC1)Cc1cc2cc([nH]c2cc1)-c1n[nH]c2c1ccc(c2)C(=O)N,0
O1CC[NH+](CC1)Cc1cc2cc([nH]c2cc1)-c1n[nH]c2c1ccc(c2)C(=O)NC,0
O1CC[NH+](CC1)Cc1cc2cc([nH]c2cc1)-c1n[nH]c2c1ccc(c2)C(OC)=O,0
O1CC\C=C\C[NH+](Cc2cc(Nc3nc(-c4cc1ccc4)ccn3)ccc2)C,1
O1CCn2c3c(c(C4=C(c5c6c(n(CC[C@H]1C[NH+](C)C)c5)cccc6)C(=O)NC4=O)c2)cccc3,0
O1C[C@H](N2CCc3c(nn(c3)Cc3ccccc3)C2=O)C(=O)N(c2c1cccc2)C,1
O1[C@H]2n3c4c(c5c(CNC5=O)c5c6c(n(c45)[C@]1(C)[C@H](OC)[C@H]([NH2+]C)C2)cccc6)c1c3cccc1,1
O1[C@H]2n3c4c(c5c(CNC5=O)c5c6c(n(c45)[C@]1(C)[C@](O)(C2)CO)cccc6)c1c3cccc1,1
O1c2c(C(=O)C=C1c1ccccc1)c(O)cc(O)c2OC,0
O=C(N1CC[NH+](CC1)C1CCC(NC2=[NH+]C=Nn3c2c(cc3)C(C)C)CC1)C,0
O=C(N1CC[NH+](CC1)Cc1cc2cc([nH]c2cc1)-c1n[nH]c2c1ccc(c2)C#N)C,1
O=C(N1CC[NH2+]CC1)c1ccc(cc1)\C=C\c1n[nH]c2c1cccc2,1
O=C(N1Cc2c([nH]nc2NC(=O)CC(C)C)C1(C)C)C1CC[NH+](CC1)C,1
O=C(NC)c1nn(c-2c1C(Cc1c-2nc(nc1)Nc1ccc(N2CC[NH+](CC2)C)cc1)(C)C)C,1
O=C(Nc1[nH]nc2c1CN(C(=O)N[C@H](C[NH+](C)C)c1ccccc1)C2(C)C)c1ccc(NC(=O)C=C)cc1,1
O=C(Nc1cc(Nc2n[nH]c3c2CN(C(=O)N[C@H](C[NH+](C)C)c2ccccc2)C3(C)C)ccc1)c1ccc(NC(=O)C=C)cc1,1
O=C/1Nc2cc(ccc2\C\1=C(\Nc1ccc(N(C(=O)C[NH+]2CC[NH+](CC2)C)C)cc1)/c1ccccc1)C(OC)=O,1
O=C/1c2c(N\C\1=C/1\c3c(NC\1=O)cccc3)cccc2,0
O=C1N(c2nc(ncc2C=C1C#N)Nc1ccc(N2CC[NH+](CC2)C)cc1)C1CCCC1,0
O=C1NC(=O)C(=C1c1c2c(n(c1)C1CC[NH+](CC1)Cc1ncccc1)cccc2)c1c2c(n(c1)C)cccc2,0
O=[N+]([O-])c1ccccc1\N=N\c1c(n[nH]c1N)N,0
OC(CNc1nc(NCc2ccc(cc2)-c2ncccc2)c2[nH]nc(c2n1)C(C)C)C,0
OC(CNc1nc(NCc2ccccc2N)c2ncn(c2n1)C(C)C)(C)C,0
OC([C@@H](Nc1nc(NCc2ccccc2)c2ncn(c2n1)C(C)C)CC)(C)C,0
OC([C@@H](Nc1nc(NCc2ccccc2N)c2ncn(c2n1)C(C)C)C(C)C)(C)C,1
OC([C@@H](Nc1nc(NCc2cccnc2)c2ncn(c2n1)C(C)C)CC)(C)C,0
OC([C@@H](Nc1nc(NCc2ncccc2)c2ncn(c2n1)C(C)C)CC)(C)C,0
OC([C@H](Nc1nc(NCc2ccccc2)c2ncn(c2n1)C(C)C)CC)(C)C,0
OC([C@H](Nc1nc(NCc2cccnc2)c2ncn(c2n1)C(C)C)CC)(C)C,0
OC([C@H](Nc1nc(NCc2ncccc2)c2ncn(c2n1)C(C)C)CC)(C)C,0
OCC[C@H]1N(CCCC1)C1=Nc2n(ncc2CC)C(NCc2ccc[n+]([O-])c2)=C1,1
OCC[C@H]1N(CCCC1)C1=Nc2n(ncc2CC)C(Nc2cc(NC(=O)C=C)ccc2)=C1,0
OC[C@H](NC1=[NH+]c2n(ncc2C(C)C)C(NCc2ccccc2)=C1)[C@H](O)CO,1
OC[C@H](NC=1[NH+]=C(NCc2ccccc2)c2n([NH+]=1)c(cn2)C(C)C)CC,1
OC[C@H](NC=1[NH+]=C(n2ncc(c2[NH+]=1)C(C)C)NCc1ccccc1)CC,1
OC[C@H](Nc1nc(NCc2ccc(cc2)-c2ncccc2)c2ncn(c2n1)C(C)C)CC,0
OC[C@H](Nc1nc(NCc2ccccc2)c2[nH]nc(c2n1)C(C)C)CC,1
OC[C@H](Nc1nc(NCc2ccccc2)c2ncn(c2n1)C(C)C)CC,1
OC[C@H](Nc1nc(NCc2cccnc2)c2ncn(c2n1)C(C)C)CC,1
OC[C@H](Nc1nc(NCc2ccncc2)c2ncn(c2n1)C(C)C)CC,1
OC[C@H](Nc1nc(NCc2ncccc2)c2ncn(c2n1)C(C)C)CC,1
OC[C@H](Nc1nc(Nc2cc(ccc2)-c2ncccc2)c2ncn(c2n1)C(C)C)CC,1
OC[C@]1(CC[NH2+]C1)CNC1=[NH+]c2n(ncc2C(C)C)C(NCc2ccccc2)=C1,1
OCc1n[nH]nc1-c1cc2[nH]nc(c2cc1)-c1[nH]c2c(c1)cc(cc2)C[NH+]1CCCCC1,1
OCc1nc(NC(=O)N[C@H](C)c2ccccc2)cc2[nH]ncc12,1
O[C@@H]([C@@H](Nc1nc(NCc2cnc(cc2C)C)c2ncn(c2n1)C(C)C)C)C,1
O[C@@H]([C@@H](Nc1nc(NCc2cnc(cc2C)C)c2ncn(c2n1)C(C)C)CC)C,1
O[C@H]1CCCC[C@@H]1CNC1=[NH+]c2n(ncc2C(C)C)C(NCc2ccccc2)=C1,1
O[C@H]1C[NH2+]CC[C@@H]1CNC1=[NH+]c2n(ncc2C(C)C)C(NCc2ccccc2)=C1,1
O[C@]1(CC[NH2+]C[C@H]1O)CNC1=[NH+]c2n(ncc2C(C)C)C(NCc2ccccc2)=C1,1
Oc1c2c(ccc1)[C@@H](N1c3nc(ncc3C(C)(C)C1=O)Nc1ccccc1)CC2,1
Oc1cc(\N=N\c2c(n[nH]c2N)N)ccc1,0
Oc1cc2cc([nH]c2cc1)-c1nn(c2ncnc(N)c12)C(C)C,0
Oc1ccccc1-c1ncc(cc1)CNc1nc(nc2n(cnc12)C1CCCC1)NC1CCC([NH3+])CC1,1
S(=O)(=O)(C)c1cc(ccc1)CNc1nc(ncc1C(F)(F)F)Nc1cc2CCC(=O)Nc2cc1,1
S(=O)(=O)(CCCOc1c2c(n(cc2)-c2nc(ncc2)NC2CCC(CC2)C(=O)N2CCC(O)CC2)ccc1)C,1
S(=O)(=O)(N(\N=C\c1c2n(nc1)C=CC(=N2)C#N)C)c1cc([N+](=O)[O-])ccc1C,0
S(=O)(=O)(N(\N=C\c1c2n(nc1)C=CC(=N2)C)C)c1cc([N+](=O)[O-])ccc1C,0
S(=O)(=O)(N)c1ccc(Nc2nc(-n3ncc4c3cccc4)ccn2)cc1,1
S(=O)(=O)(N)c1ccc(Nc2nc(OC(CC)C)c3nc[nH]c3n2)cc1,0
S(=O)(=O)(N)c1ccc(Nc2nc(OCC3CCCCC3)c3c([nH]nc3)n2)cc1,0
S(=O)(=O)(N)c1ccc(Nc2nc(OCC3CCCCC3)c3cc[nH]c3n2)cc1,0
S(=O)(=O)(N)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,0
S(=O)(=O)(N)c1ccc(Nc2nc(OCC3CCCCC3)c3nn[nH]c3n2)cc1,0
S(=O)(=O)(N)c1ccc(Nc2nc(c3nc[nH]c3n2)-c2ccccc2)cc1,0
S(=O)(=O)(N)c1ccc(Nc2nc(n(n2)C(=O)c2c(F)cccc2F)N)cc1,1
S(=O)(=O)(N)c1ccc(Nc2nc3[nH]cnc3cn2)cc1,0
S(=O)(=O)(N1CCC(Nc2nc(N)c(cn2)C(=O)c2c(F)c(F)ccc2OC)CC1)C,1
S(=O)(=O)(NC(C)(C)C)c1cc(Nc2nc(ncc2C)Nc2ccc(OCC[NH+]3CCCC3)cc2)ccc1,1
S(=O)(=O)(NC)c1ccc(Nc2nc(N)c(/[N+](/[O-])=N/C#N)c(OCC3CCCCC3)n2)cc1,0
S(=O)(=O)(NCCO)c1ccc(Nc2nc(N)c(/[N+](/[O-])=N/C#N)c(OCC3CCCCC3)n2)cc1,0
S(=O)(=O)(NCCO)c1ccc(Nc2nc(N)c(N=O)c(OCC3CCCCC3)n2)cc1,0
S(=O)(=O)(Nc1cc(ccc1)C(F)(F)F)c1ccc(cc1)C,1
S(=O)(=[NH])(C1CC1)c1ccc(Nc2nc(O[C@@H]([C@@H](O)C)C)c(cn2)C(F)(F)F)cc1,1
S(=O)(=[NH])(C1CC1)c1ccc(Nc2nc(O[C@@H]([C@H](O)C)C)c(cn2)C(F)(F)F)cc1,1
S(C)c1nc2CCc3c(nc(nc3)Nc3ccc(cc3)C(=O)N(CC[NH+](C)C)C)-c2cn1,0
S(CC[NH3+])c1nc(NCc2ccc(cc2)-c2ncccc2)c2[nH]nc(c2n1)C(C)C,1
S1(=O)(=O)CCC(CC1)Cn1nc2c(CCN([C@H]3COc4c(N(C)C3=O)cccc4)C2=O)c1,1
S1C(c2nc(ncc2)Nc2ccc(N3CC[NH2+]CC3)cc2)=C(N(C)C1=O)C,1
S1\C(=C/c2cc3c(nccc3)cc2)\C(=O)N=C1NCc1sccc1,0
S=C(Nc1ccc(OC)cc1)NC(=O)c1cn(nc1-c1ccc(F)cc1)-c1ccccc1,0
S=C(Nc1ccc(OC)cc1)NC(=O)c1cn(nc1-c1ccc(OC)cc1)-c1ccccc1,0
S=C(Nc1ccc(OC)cc1)NC(=O)c1cn(nc1-c1ccc(cc1)C)-c1ccccc1,0
S=C(Nc1ccc(OC)cc1)NC(=O)c1cn(nc1-c1ccccc1)-c1ccccc1,0
[NH+]1(CCCCC1)Cc1cc2cc([nH]c2cc1)-c1n[nH]c2c1ccc(-n1nccc1)c2,0
[NH+]1(CCCCC1)Cc1cc2cc([nH]c2cc1)-c1n[nH]c2c1ccc(-n1nccn1)c2,1
[NH+]1(CCCCC1)Cc1cc2cc([nH]c2cc1)-c1n[nH]c2c1ccc(-n1nncc1)c2,1
[NH+]1(CCCCC1)Cc1cc2cc([nH]c2cc1)-c1n[nH]c2c1ccc(-n1nncc1C)c2,1
[NH+]1(CCCCC1)Cc1cc2cc([nH]c2cc1)-c1n[nH]c2c1ccc(c2)-c1ccccc1,0
[NH+]1(CCN(CC1)c1ccc(Nc2nc3n(ccc3cn2)C2CCCCC2)cc1)C,0
[NH+]=1c2c(-n3c(ncc3C)C=1NCC[NH3+])cc(cc2)C,1
[NH+]=1c2n(ncc2C(C)C)C(NCc2ccccc2)=CC=1NCC1CC[NH2+]CC1,1
[NH+]=1c2n(ncc2C(C)C)C(NCc2ccccc2)=CC=1NCCCCCC[NH3+],1
[nH]1c2c(nc1N)c(ncc2)-c1ncccc1,0
[nH]1c2ncnc(c2cc1)-c1cn(nc1)[C@H](CC#N)C1CCCC1,0
[nH]1nc(N)c(\N=N\c2ccncc2)c1N,0
s1c(-c2nc(ncc2)Nc2cc(N3CCC[NH2+]CC3)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2)Nc2cc(O)ccc2)c(nc1NC)CC(F)(F)F,0
s1c(-c2nc(ncc2)Nc2cc(OC)c(OC)c(OC)c2)c(nc1C)C,1
s1c(-c2nc(ncc2)Nc2cc(OC)c(OC)c(OC)c2)c(nc1NC)C,1
s1c(-c2nc(ncc2)Nc2cc(OC)c(OC)c(OC)c2)c(nc1NCC)C,0
s1c(-c2nc(ncc2)Nc2cc(S(=O)(=O)N)ccc2)c(nc1NC)C,0
s1c(-c2nc(ncc2)Nc2cc(S(=O)(=O)N)ccc2)c(nc1NC)C(F)(F)F,1
s1c(-c2nc(ncc2)Nc2cc(S(=O)(=O)N)ccc2)c(nc1NC)CC(F)(F)F,0
s1c(-c2nc(ncc2)Nc2cc(S(=O)(=O)N3CCOCC3)c(cc2)C)c(nc1NC)C,1
s1c(-c2nc(ncc2)Nc2cc([N+](=O)[O-])ccc2)c(nc1N)C,1
s1c(-c2nc(ncc2)Nc2cc([N+](=O)[O-])ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2)Nc2cc(ccc2)C(=O)N2CCOCC2)c(nc1NC)C,1
s1c(-c2nc(ncc2)Nc2ccc(N(C)C)cc2)c(nc1C)C,0
s1c(-c2nc(ncc2)Nc2ccc(N)cc2)c(nc1C)C,0
s1c(-c2nc(ncc2)Nc2ccc(N3CCN(CC3)C(=O)C)cc2)c(nc1C)C,0
s1c(-c2nc(ncc2)Nc2ccc(N3CCN(CC3)C(=O)C)cc2)c(nc1N)C,0
s1c(-c2nc(ncc2)Nc2ccc(N3CCN(CC3)C(=O)C)cc2)c(nc1NC)C,0
s1c(-c2nc(ncc2)Nc2ccc(NC)cc2)c(nc1C)C,0
s1c(-c2nc(ncc2)Nc2ccc(O)cc2)c(nc1NC)CC(F)(F)F,0
s1c(-c2nc(ncc2)Nc2ccc(S(=O)(=O)N)cc2)c(nc1NC)C(F)(F)F,1
s1c(-c2nc(ncc2)Nc2ccc(cc2)CNC(=O)C)c(nc1NCC)C,1
s1c(-c2nc(ncc2)Nc2ncc(N3CCC([NH3+])CC3)cc2)c(nc1NC1CCCC1)C,0
s1c(-c2nc(ncc2)Nc2ncc(N3CCC[NH2+]CC3)cc2)c(nc1NC(C)C)C,0
s1c(-c2nc(ncc2)Nc2ncc(N3CCC[NH2+]CC3)cc2)c(nc1NC1CCCC1)C,1
s1c(-c2nc(ncc2)Nc2ncc(N3CCN(CC3)C(=O)C)cc2)c(nc1NC(C)C)C,0
s1c(-c2nc(ncc2)Nc2ncc(N3CCN(CC3)C(=O)C)cc2)c(nc1NC1CCCC1)C,0
s1c(-c2nc(ncc2)Nc2ncc(N3CCN(CC3)C(=O)C)cc2)c(nc1NC1CCCC1)C(F)(F)F,0
s1c(-c2nc(ncc2)Nc2ncc(N3CCN(CC3)C=O)cc2)c(nc1NC1CCCC1)C(F)(F)F,0
s1c(-c2nc(ncc2)Nc2ncc(N3CCN(S(=O)(=O)C)CC3)cc2)c(nc1NC1CCCC1)C,0
s1c(-c2nc(ncc2)Nc2ncc(N3CC[NH+](CC3)C)cc2)c(nc1NC(C)C)C,1
s1c(-c2nc(ncc2)Nc2ncc(N3CC[NH+](CC3)C)cc2)c(nc1NC1CCCC1)C,1
s1c(-c2nc(ncc2)Nc2ncc(N3CC[NH+](CC3)C)cc2)c(nc1NC1CCCC1)C(F)(F)F,1
s1c(-c2nc(ncc2)Nc2ncc(N3CC[NH+](CC3)CC)cc2)c(nc1NC1CCCC1)C,1
s1c(-c2nc(ncc2)Nc2ncc(N3CC[NH2+]CC3)cc2)c(nc1N(C)C1CCCC1)C,0
s1c(-c2nc(ncc2)Nc2ncc(N3CC[NH2+]CC3)cc2)c(nc1NC(C)C)C,1
s1c(-c2nc(ncc2)Nc2ncc(N3CC[NH2+]CC3)cc2)c(nc1NC1CCCC1)C,0
s1c(-c2nc(ncc2)Nc2ncc(N3CC[NH2+]CC3)cc2)c(nc1NC1CCCC1)C(F)(F)F,1
s1c(-c2nc(ncc2)Nc2ncc(N3CC[NH2+]CC3)cc2)c(nc1Nc1ccccc1)C,0
s1c(-c2nc(ncc2)Nc2ncc(cc2)C[NH+]2CC[NH+](CC2)CC)c(nc1NC1CCCC1)C,1
s1c(-c2nc(ncc2C#N)Nc2cc(N3CCCCC3)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2C#N)Nc2cc(N3CCCN(CC3)C(=O)C)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2C#N)Nc2cc(N3CCC[NH2+]CC3)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2C#N)Nc2cc(N3CCN(CC3)C(=O)C)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2C#N)Nc2cc(N3CC[NH2+]CC3)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2C#N)Nc2cc(S(=O)(=O)C)ccc2)c(nc1NC)C,1
s1c(-c2nc(ncc2C#N)Nc2cc(S(=O)(=O)N)ccc2)c(nc1NC)C,1
