Smiles,Standard Value
Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)N[C@H]1CCN(C1)c1ccc(NC(=O)\C=C\CC[NH+](C)C)cc1,1
Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)N[C@H]1CCN(S(=O)(=O)c2cc(NC(=O)\C=C\CC[NH+](C)C)ccc2)C1,1
Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)N[C@H]1CC[NH+](C1)Cc1cc(NC(=O)\C=C\C)ccc1,1
Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)N[C@H]1CC[NH+](C1)Cc1ccc(NC(=O)\C=C\C)cc1,1
Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)Nc1cc(NC(=O)\C=C\C[NH+](C)C)ccc1,1
Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)Nc1cc(NC(=O)c2cc(NC(=O)C=C)ccc2)ccc1,1
Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)Nc1cc(NC(=O)c2cc(NC(=O)\C=C\C[NH+](C)C)ccc2)ccc1,1
Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)Nc1cc(NC(=O)c2ccc(NC(=O)\C=C\C[NH+](C)C)cc2)ccc1,1
Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)Nc1ccc(NC(=O)\C=C\C[NH+](C)C)cc1,1
Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)Nc1ccc(NC(=O)c2cc(NC(=O)\C=C\C[NH+](C)C)ccc2)cc1,1
Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)Nc1ccc(NC(=O)c2ccc(NC(=O)C=C)cc2)cc1,1
Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)Nc1ccc(NC(=O)c2ccc(NC(=O)\C=C\C[NH+](C)C)cc2)cc1,1
Clc1cccc(Cl)c1C(=O)Nc1cnn(C)c1C(=O)NC1CCN(S(=O)(=O)c2cc(NC(=O)\C=C\C[NH+](C)C)ccc2)CC1,1
Clc1cccc(Cl)c1CS(=O)(=O)c1cc\2c(NC(=O)/C/2=C\c2[nH]c(C)c(C(=O)N3CCC[C@@H]3C[NH+]3CCCC3)c2C)cc1,0
Clc1cccc(OC)c1C(=O)Nc1c[nH]nc1C(=O)NC1CCN(S(=O)(=O)c2cc(NC(=O)\C=C\C[NH+](C)C)ccc2)CC1,1
Clc1ccccc1C=1Oc2c(C(=O)C=1)c(O)cc(O)c2[C@H]1CC[NH+](C[C@H]1O)C,1
Clc1cnc(NC2CCC([NH2+]CCOC)CC2)cc1-c1nc(sc1)NCC1(CCOCC1)C#N,0
FC(F)(F)c1cc(NC(=O)Nc2ccc(Oc3ncnc(NC)c3)cc2)ccc1C[NH+]1CC[NH+](CC1)CC,1
Fc1cc(NC(=O)C2(CC2)C(=O)Nc2ccc(F)cc2)ccc1Oc1c2cc(OC)c(OCCC[NH+]3CCOCC3)cc2ncc1,1
Fc1cc\2c(NC(=O)/C/2=C\c2[nH]c(C)c(C(=O)NCC[NH+](CC)CC)c2C)cc1,1
Fc1cc\2c(NC(=O)/C/2=C\c2[nH]c(C)c(C(=O)NC[C@H](O)C[NH+]3CCOCC3)c2C)cc1,0
O(C[C@@H]([NH3+])Cc1ccccc1)c1cc(cnc1)-c1cc2c([nH]nc2C)cc1,1
O1C[C@H](N2CCc3c(nn(c3)Cc3ccccc3)C2=O)C(=O)N(c2c1cccc2)C,1
O1[C@H]2n3c4c(c5c(CNC5=O)c5c6c(n(c45)[C@]1(C)[C@H](OC)[C@H]([NH2+]C)C2)cccc6)c1c3cccc1,1
O1[C@H]2n3c4c(c5c(CNC5=O)c5c6c(n(c45)[C@]1(C)[C@](O)(C2)CO)cccc6)c1c3cccc1,1
O=C(N1CC[NH2+]CC1)c1ccc(cc1)\C=C\c1n[nH]c2c1cccc2,1
O=C/1Nc2cc(ccc2\C\1=C(\Nc1ccc(N(C(=O)C[NH+]2CC[NH+](CC2)C)C)cc1)/c1ccccc1)C(OC)=O,1
O=C/1c2c(N\C\1=C/1\c3c(NC\1=O)cccc3)cccc2,0
O=C1NC(=O)C(=C1c1c2c(n(c1)C1CC[NH+](CC1)Cc1ncccc1)cccc2)c1c2c(n(c1)C)cccc2,0
S(=O)(=O)(N)c1ccc(Nc2nc(n(n2)C(=O)c2c(F)cccc2F)N)cc1,0
S(=O)(=O)(N1CCC(NC(=O)c2n[nH]cc2NC(=O)C2CCC(F)(F)CC2)CC1)c1cc(NC(=O)\C=C\C[NH+](C)C)ccc1,1
S(=O)(=O)(N1CCC(NC(=O)c2n[nH]cc2NC(=O)Cc2ccccc2OC)CC1)c1cc(NC(=O)\C=C\C[NH+](C)C)ccc1,1
S(=O)(=O)(N1CCC(NC(=O)c2n[nH]cc2NC(=O)c2c(F)cccc2F)CC1)c1cc(NC(=O)\C=C\C[NH+](C)C)ccc1,1
S(=O)(=O)(N1CCC(NC(=O)c2n[nH]cc2NC(=O)c2c(OC)cc(OC)cc2OC)CC1)c1cc(NC(=O)C=C)ccc1,1
S(=O)(=O)(N1CCC(NC(=O)c2n[nH]cc2NC(=O)c2c(OC)cc(OC)cc2OC)CC1)c1cc(NC(=O)\C=C\C[NH+](C)C)ccc1,1
S(=O)(=O)(N1CCC(NC(=O)c2n[nH]cc2NC(=O)c2c(OC)cccc2F)CC1)c1cc(NC(=O)C=C)ccc1,1
S(=O)(=O)(N1CCC(NC(=O)c2n[nH]cc2NC(=O)c2c(OC)cccc2OC)CC1)c1cc(NC(=O)\C=C\C[NH+](C)C)ccc1,1
S(=O)(=O)(N1CCC(NC(=O)c2n[nH]cc2NC(=O)c2ccccc2)CC1)c1cc(NC(=O)C=C)ccc1,1
S(=O)(=O)(N1CCC(NC(=O)c2n[nH]cc2NC(=O)c2ccccc2)CC1)c1cc(NC(=O)\C=C\C[NH+](C)C)ccc1,1
S(=O)(=O)(N1CCC(Nc2nc(N)c(cn2)C(=O)c2c(F)c(F)ccc2OC)CC1)C,1
S(=O)(=O)(NC(C)(C)C)c1cc(Nc2nc(ncc2C)Nc2ccc(OCC[NH+]3CCCC3)cc2)ccc1,0
S1(=O)(=O)CCC(CC1)Cn1nc2c(CCN([C@H]3COc4c(N(C)C3=O)cccc4)C2=O)c1,1
s1c(SCc2oc(cn2)C(C)(C)C)cnc1NC(=O)C1CC[NH2+]CC1,1
