Smiles,Standard Value
Brc1c[nH+]c2[nH]c(nc2c1NCCCNC(=O)C)-c1ccc(OC)cc1,1
Brc1c[nH+]c2[nH]c(nc2c1NCCCNC(=O)C1(CC1)C[NH3+])-c1ccc(OC)cc1,1
Brc1c[nH+]c2[nH]c(nc2c1NCCCNC(=O)C1CC(O)C1)-c1ccc(OC)cc1,1
Brc1c[nH+]c2[nH]c(nc2c1NCCCNC(=O)C1CC1)-c1ccc(OC)cc1,0
Brc1c[nH+]c2[nH]c(nc2c1NCCCNC(=O)C1CCC1)-c1cc(F)ccc1OC,0
Brc1c[nH+]c2[nH]c(nc2c1NCCCNC(=O)C1CCC1)-c1cc(N)ccc1,1
Brc1c[nH+]c2[nH]c(nc2c1NCCCNC(=O)C1CCC1)-c1ccc(F)cc1OC,0
Brc1c[nH+]c2[nH]c(nc2c1NCCCNC(=O)C1CCC1)-c1ccc(OCC[NH+]2CCCCC2)cc1,1
Brc1c[nH+]c2[nH]c(nc2c1NCCCNC(=O)C1CCCC1)-c1ccc(OC)cc1,0
Brc1c[nH+]c2[nH]c(nc2c1NCCCNC(=O)c1ccccc1)-c1ccc(OC)cc1,0
Brc1c\2c(ccc1)C(=O)NC(=O)/C/2=C\NCc1cc(O)c(OC)cc1,0
Brc1cc(F)c(C(=O)c2c[nH]c-3nncc-3c2OCCCC)c(F)c1,1
Brc1cc(Nc2nc(N)c(N=O)c(OCC3CCCCC3)n2)ccc1,1
Brc1cc(Nc2nc(OCC3CCCCC3)c(N=O)cn2)ccc1,1
Brc1cc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)ccc1,0
Brc1cc(Nc2nc(OCC3CCCCC3)ccn2)ccc1,0
Brc1cc(Nc2ncnc3c2cc(OC)c(OC)c3)ccc1,0
Brc1cc(Nc2ncnc3c2cc(OCc2ccc(cc2)C(=O)Nc2ccccc2N)cc3)ccc1,0
Brc1cc(cc(-c2cc(cc(Br)c2O)C\C(=N/O)\C(=O)NCCc2cc(Br)c(O)cc2)c1O)C\C(=N/O)\C(=O)NCCc1cc(Br)c(Oc2cc(cc(Br)c2O)C\C(=N/O)\C(=O)NCCc2cc(Br)c(O)cc2)cc1,0
Brc1cc(cc(-c2cc(cc(Br)c2O)C\C(=N\O)\C(=O)NCCc2cc(Br)c(O)cc2)c1O)C\C(=N\O)\C(=O)NCCc1cc(Br)c(O)cc1,0
Brc1cc(cc(-c2ccccc2OC)c1O)\C=C/1\c2cc(Br)cnc2NC\1=O,0
Brc1cc(cc(Nc2nc(ccn2)-c2c3n(nc2)N=CC=C3)c1)C(F)(F)F,1
Brc1cc(ccc1)-c1[nH]nc(Nc2ccc(NS(=O)(=O)C)cc2)c1,1
Brc1cc(ccc1)-c1[nH]nc(Nc2ccc(S(=O)(=O)N)cc2)c1,1
Brc1cc(ccc1)C(=O)N(CCc1c2c([nH]c1)cccc2)C,0
Brc1cc(ccc1)C(=O)Nc1n[nH]c(c1)C1CC1,1
Brc1cc(ccc1)C1=Nc2n(ncc2)C(NCc2ccncc2)=C1,0
Brc1cc(ccc1)C1=Nc2n(ncn2)C(NCc2ccncc2)=C1,0
Brc1cc(ccc1)CC(=O)Nc1n[nH]c2c1cc(N1S(=O)(=O)CCC1)cc2,1
Brc1cc(ccc1)CNc1ncnc2n(cnc12)C1CC(NC(=O)c2nc(ccc2)C)C1,1
Brc1cc(ccc1N(CC#N)c1ncnc(Nc2ccc(OCC(O)C[NH+](C)C)cc2)c1)C,0
Brc1cc(ccc1O)-c1nc2[nH]nc(NC(=O)C3CC3)c2cc1,1
Brc1cc(ccc1O)C=1Oc2c(cc(cc2N2S(=O)(=O)CCC2)C)C(=O)C=1O,1
Brc1cc2-c3c(c(nc4NN(C(=O)c34)c3ccccc3)C)C(Oc2cc1)=O,0
Brc1cc2NC(=O)/C(/c2cc1)=C/1\Nc2c(cccc2)\C\1=N/O,1
Brc1cc2NC(=O)/C(=N\Nc3ccc(S(=O)(=O)N)cc3)/c2cc1,1
Brc1cc2[nH]c3c(c4c(c5c3ccc3c5n(cc3)C)C(=O)NC4=O)c2cc1,1
Brc1cc2[nH]c3c(c4c(c5c6c([nH]c35)cccc6)C(=O)NC4=O)c2cc1,1
Brc1cc2[nH]c3c(c4c(c5c6c7n(CCCc7ccc6)c35)C(=O)NC4=O)c2cc1,1
Brc1cc2[nH]cc(c2cc1)C1=C(c2c3c(n(c2)C)cccc3)C(=O)NC1=O,0
Brc1cc2c([nH+]ccc2Nc2c[nH]nc2C(=O)Nc2ccc(cc2)C[NH+]2CCOCC2)cc1,1
Brc1cc2c([nH+]ccc2Nc2c[nH]nc2C(=O)Nc2ccc(cc2)C[NH+]2CC[NH+](CC2)C)cc1,1
Brc1cc2c([nH]nc2C(=O)NC2CC2)cc1-c1ccc(O)cc1,1
Brc1cc2c([nH]nc2NC(=O)C2CC2)nc1-c1ccc(O)cc1,1
Brc1cc2c([nH]nc2NC(=O)C2CC2)nc1-c1sccc1,1
Brc1cc2c([nH]nc2NC(=O)CCC[NH+]2CC[NH+](CC2)CC)nc1-c1ccc(O)cc1,1
Brc1cc2c(cc1)\C(=C\Nc1ccc(N3CC[NH+](CC3)C)cc1)\C(=O)NC2=O,0
Brc1cc2c(n(cc2C2=C(c3c4c(oc3)c(OC)ccc4)C(=O)NC2=O)C)cc1,0
Brc1cc2c(n(cc2C2=C(c3c4c(oc3)cc(cc4)CO)C(=O)NC2=O)C)cc1,1
Brc1cc2c3CC(=O)Nc4c(-c3[nH]c2cc1)cccc4,1
Brc1cc2c3c4c(c5c6c([nH]c5c3[nH]c2cc1)cccc6)C(=O)NC4=O,0
Brc1cc2cc([nH]c2cc1)-c1n2[NH+]=C(N[C@@H](CC)CO)C=Cc2nc1,0
Brc1cc2n(ccc2cc1)-c1nc(ncc1)N,0
Brc1cc\2c(NC(=O)/C/2=C/2\Nc3c(cccc3)C\2=O)cc1,1
Brc1cc\2c(NC(=O)/C/2=C\NCCC[C@H]([NH3+])C(=O)[O-])cc1,0
Brc1cc\2c(NC(=O)/C/2=C\c2[nH]cc3c2CCNC3=O)cc1,1
Brc1cc\2c(NC(=O)/C/2=C\c2[nH]cc3c2CCOC3=O)cc1,1
Brc1cc\2c(NC(=O)/C/2=N\Nc2ccc(S(=O)(=O)N)cc2)cc1,1
Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\N(Cc1cc(O)c(OC)cc1)C,0
Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCC1=CC(=O)NC=C1,0
Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCC=1OC=C(OC)C(=O)C=1,0
Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(O)c(N)cc1,0
Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(O)c(OCC)cc1,0
Brc1cc\2c(cc1)C(=O)NC(=O)/C/2=C\NCc1cc(OC)ncc1,0
Brc1ccc(NC(=O)c2n3c(CCC3)c(C#N)c2\N=C\CC(C)C)cc1,0
Brc1ccc(NCc2cn(nc2-c2ccc(Cl)cc2)-c2ccccc2)cc1,0
Brc1ccc(NCc2cn(nc2-c2ccc(OC)cc2)-c2ccccc2)cc1,0
Brc1ccc(NCc2cn(nc2-c2ccc(cc2)C)-c2ccccc2)cc1,0
Brc1ccc(Nc2nc(nc3n(cnc23)C(C)C)N(CCO)CCO)cc1,1
Brc1ccc(Nc2nc(nc3n(cnc23)C(C)C)Nc2ccc(Br)cc2)cc1,0
Brc1ccc(cc1)-c1[nH]nc(Nc2ccc(S(=O)(=O)N)cc2)c1,1
Brc1ccc(cc1)-c1nn(cc1CNc1ccc(Br)cc1)-c1ccccc1,0
Brc1ccc(cc1)-c1nn(cc1CNc1ccc(Cl)cc1)-c1ccccc1,0
Brc1ccc(cc1)-c1nn(cc1CNc1ccc(F)cc1)-c1ccccc1,0
Brc1ccc(cc1)-c1nn(cc1CNc1ccc(cc1)C)-c1ccccc1,0
Brc1ccc(cc1)C(=O)N(CCc1c2c([nH]c1)cccc2)C,0
Brc1ccc(cc1)C(=O)Nc1n[nH]c(c1)C,0
Brc1ccc(cc1)C(=O)Nc1n[nH]c(c1)C(C)C,1
Brc1ccc(cc1)C(=O)Nc1n[nH]c(c1)C1CC1,1
Brc1ccc(cc1)C(=O)Nc1n[nH]c(c1)C1CCC1,1
Brc1ccc(cc1)C(=O)Nc1n[nH]c(c1)C1CCCC1,1
Brc1ccc(cc1)C(=O)Nc1n[nH]c(c1)C1CCCCC1,0
Brc1ccc(cc1)C(=O)Nc1n[nH]c(c1)CC,1
Brc1ccc(cc1)C(=O)Nc1n[nH]c(c1)CCC,1
Brc1ccc(cc1)C=1Oc2c(C(=O)C=1)c(O)cc(O)c2[C@H]1CC[NH+](C[C@H]1O)C,1
Brc1ccc(cc1)CC(=O)Nc1n[nH]c2c1cc(N1S(=O)(=O)CCC1)cc2,1
Brc1ccc(cc1)CC=1NC(=O)c2c(n(nc2CC)-c2c(Cl)cc(Cl)cc2Cl)N=1,1
Brc1ccc(cc1)CNc1nc(NCc2ccccc2)c2ncn(c2n1)CCO,0
Brc1ccc(cc1)CNc1nc(nc2n(cnc12)C(C)C)N(CCO)CCO,0
Brc1ccc(cc1)CNc1nc-2c(CCc3c-2n(cc3C(=O)N)C)cn1,1
Brc1ccc(cc1)CNc1nc-2c(CCc3c-2n(nc3C(=O)N)C)cn1,1
Brc1ccccc1C(=O)N(CCc1c2c([nH]c1)cccc2)C,0
Brc1ccccc1C(=O)Nc1n[nH]c(c1)C1CC1,0
Brc1ccccc1Nc1nc(ncc1)Nc1ccc(OCC(O)C[NH+](C)C)cc1,0
Brc1ccccc1Nc1ncnc(Nc2ccc(OCC(O)C[NH+](C)C)cc2)c1,0
Brc1cnc(nc1-c1c[nH]nc1C(C)C)NC1CC[NH+](CC1)C,0
Brc1cnc(nc1-c1n2c(nc1)C=CC=C2)Nc1ccc(N2CCN(CC2)C(=O)C)cc1OC,0
Brc1cnc(nc1N(CCCC(F)(F)F)c1ccccc1)Nc1ccc(OCC(O)C[NH+](C)C)cc1,1
Brc1cnc(nc1NCC#C)Nc1ccccc1,1
Brc1cnc(nc1NCC#N)Nc1ccccc1,1
Brc1cnc(nc1NCCCNC(=O)C(C(=O)N)(C)C)Nc1cc(NC(=O)N2CCCC2)ccc1,0
Brc1cnc(nc1N[C@@H](CO)C)Nc1ccc(S(=O)N)cc1,1
Brc1cnc(nc1N[C@@H]([C@H](O)C)C)Nc1ccc(S(=O)(=[NH])CC)cc1,1
Brc1cnc(nc1N[C@@H]([C@H](O)C)C)Nc1ccc(S(=O)N)cc1,1
Brc1cnc(nc1Nc1ccccc1)Nc1ccc(OCC(O)C[NH+](C)C)cc1,1
Brc1cnc(nc1Nc1n[nH]c(c1)C1CC1)NCc1onc(c1)C,1
Brc1cnc(nc1O[C@@H]([C@H](O)C)C)Nc1ccc(S(=O)N)cc1,1
Brc1cnc2[nH]c(nc2c1OCC1CC[NH2+]CC1)-c1ccc(OC)cc1,1
Brc1cnc2oc3c(c2c1-c1ccccc1)cc(O)cc3,0
Brc1n(c2ncnc(N)c2c1C(=O)N)[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,1
Brc1n(nc2c1CCN([C@H]1COc3c(N(C)C1=O)cccc3)C2=O)Cc1ccccc1,1
Brc1nc(Nc2sc(Sc3cc(C(=O)N(CC[NH2+]C)C)c(cc3)C)cn2)ccc1,1
Brc1nc(Nc2sc(Sc3cc(C(=O)N4CCN(CC4)C(=O)C)c(cc3)C)cn2)ccc1,1
Brc1nc(Nc2sc(Sc3cc(C(=O)N4CCN(CC4)C(=O)C[NH3+])c(cc3)C)cn2)ccc1,1
Brc1nc(Nc2sc(Sc3cc(C(=O)N4CCN(CC4)C(=O)[C@@H]([NH3+])C)c(cc3)C)cn2)ccc1,1
Brc1nc(Nc2sc(Sc3cc(C(=O)N4CCN(CC4)C(=O)[C@H]([NH3+])C)c(cc3)C)cn2)ccc1,1
Brc1sc(cc1)-c1n(c2ncnc(N)c2c1C#N)[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,0
Brc1sc(nc1)NC(=O)Cc1ccccc1,1
Brc1sc2NC(=O)C(c3[nH]c4c(n3)cccc4)=C(NC3CCC[NH2+]C3)c2c1,1
ClC(Cl)(Cl)c1nc(NC(C#C)(C)C)c2c(n1)cccc2,0
ClC(Cl)(Cl)c1nc(NC(C)(C)C)c2c(n1)cccc2,0
ClC1=Nc2n(ncc2C#N)C(NC(C)C)=C1,0
ClC1=Nn2c(ncc2-c2cc(Cl)ccc2)C=C1,0
ClC1=Nn2c(ncc2-c2cc(Cl)ccc2N)C=C1,0
ClC1=Nn2c(ncc2-c2cc(N)ccc2)C=C1,0
ClC1=Nn2c(ncc2-c2cc(ccc2)C(F)(F)F)C=C1,0
ClC1=Nn2c(ncc2-c2cc3c([nH]cc3)cc2)C=C1,0
ClC1=Nn2c(ncc2-c2cccnc2)C=C1,0
ClC=1C(=Nc2n(ncc2-c2cn(nc2)C)C=1N)C1CCC[NH2+]C1,1
ClC=1C(=O)N(c2nc(ncc2C=1C)Nc1ccc(N2CC[NH2+]CC2)cc1)C1CCCC1,0
ClC=1C=Nc2n(ncc2-c2cc(sc2C)C(=O)N[C@@H]2[C@H]([NH3+])CCCC2(F)F)C=1,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(S)n1N,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC#N)n1NC(=O)C,0
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC(=O)NN)n1NC(=O)C,0
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC(=O)NN)n1NC(=O)c1ccccc1,1
ClCC(=O)Nc1sc2c(CCCC2)c1Cc1nnc(SCC(=O)N\N=C\c2ccccc2)n1NC(=O)c1ccccc1,1
ClCC1=Nc2n(nc(c2C(=O)N1C)C)-c1ccccc1,0
ClCC1=Nc2n(nc(c2C(=O)N1CC#N)C)-c1ccccc1,0
ClCCC(=O)Nc1n[nH]c2ncc(cc12)-c1ccc(O)cc1,1
ClCCn1nc(c2CCc3c(nc(nc3)Nc3cc(N4CC[NH+](CC4)C)ccc3OC(F)(F)F)-c12)C(=O)N,0
Clc1[nH]c(C)c(-c2nc(ncc2)Nc2ccc(F)cc2)c1C,1
Clc1[nH]nc(C(C)C)c1-c1nc(ncc1)Nc1ncc(N2CC([NH2+]C(C2)C)C)cc1,0
Clc1[nH]nc(C(C)C)c1-c1nc(ncc1)Nc1ncc(N2CC([NH2+]CC2)(C)C)cc1,0
Clc1[nH]nc(C(C)C)c1-c1nc(ncc1)Nc1ncc(N2CCC([NH+](C)C)CC2)cc1,0
Clc1[nH]nc(C(C)C)c1-c1nc(ncc1)Nc1ncc(N2CC[NH+](CC2)C)cc1,1
Clc1[nH]nc(C(C)C)c1-c1nc(ncc1)Nc1ncc(N2CC[NH+](CC2)CCO)cc1,0
Clc1[nH]nc(C(C)C)c1-c1nc(ncc1)Nc1ncc(N2CC[NH2+]CC2)cc1,0
Clc1[nH]nc(C(C)C)c1-c1nc(ncc1)Nc1ncc(N2C[C@@H]([NH2+]CC2)C)cc1,0
Clc1[nH]nc(C(C)C)c1-c1nc(ncc1)Nc1ncc(N2C[C@H]([NH2+]CC2)C)cc1,0
Clc1[nH]nc(C(C)C)c1-c1nc(ncc1)Nc1ncc(cc1)C1CC[NH2+]CC1,0
Clc1[nH]nc(C(C)C)c1-c1nc(ncc1)Nc1ncc(cc1)C[NH+]1C[C@@H]([NH2+]CC1)C,0
Clc1[nH]nc(C(C)C)c1-c1nc(ncc1)Nc1ncc(cc1)C[NH+]1C[C@H]([NH2+]CC1)C,0
Clc1[nH]nc(C(C)C)c1-c1nc(ncc1)Nc1ncc(nc1)N1CC[NH2+]CC1,0
Clc1[nH]nc(C(C)C)c1-c1nc(ncc1)Nc1nnc(N2CC[NH2+]CC2)cc1,0
Clc1c(cc2c([nH]nc2NC(=O)CCC)c1F)-c1ccccc1,0
Clc1c2C[NH+](C\C=C\CCOc3cc(-c4nc(ncc4)Nc(c2)cc1)ccc3)C,1
Clc1c2[NH+]=C(NC3CCC([NH3+])CC3)C=C(n2nc1)Nc1ccc(S(=O)(=O)N(C)C)cc1,1
Clc1c2[NH+]=C(NC3CCC([NH3+])CC3)C=C(n2nc1)Nc1ccc(S(=O)(=O)c2sccc2)cc1,1
Clc1c2c(c3c(c1[N+](=O)[O-])c(cc(O)c3O)C(=O)[O-])cccc2,0
Clc1c2c(c3c(c1[N+](=O)[O-])c(cc(O)c3O)C(=O)[O-])cccc2OC,0
Clc1c2c(c3c4c(cc(O)c3O)C(=O)Nc14)cccc2OC,0
Clc1c2sc(nc2ccc1F)-c1cc(sc1)S(=O)(=O)N,1
Clc1c[nH+]c2[nH]c(nc2c1NCC1CC[NH2+]CC1)-c1cc(OC)c(OC)cc1,1
Clc1c[nH+]c2[nH]c(nc2c1NCC1CC[NH2+]CC1)-c1cc(OC)c(OC)cc1F,1
Clc1c[nH+]c2[nH]c(nc2c1NCC1CC[NH2+]CC1)-c1cc(OC)ccc1F,1
Clc1c\2c(NC(=O)/C/2=N\Nc2ccc(S(=O)(=O)N)cc2)ccc1C,1
Clc1c\2c(NC(=O)/C/2=N\Nc2ccc(S(=O)(=O)N)cc2)ccc1OC,1
Clc1cc(-c2cc3[nH]nc(c3cc2)-c2[nH]c3c(n2)cccc3)c(cc1O)C,1
Clc1cc(-c2n3[NH+]=C(N[C@@H](CC)CO)C=Cc3nc2)c(N)cc1,0
Clc1cc(-n2nc(c3CCc4n[nH]cc4-c23)C(=O)N)ccc1,1
Clc1cc(-n2nc(c3c2c2c([nH]nc2)cc3)C(=O)N)ccc1,1
Clc1cc(-n2nc(cc2C)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@H](CC)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N)cc(Cl)c1,0
Clc1cc(-n2nc(cc2C)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@H](CC)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N)ccc1,0
Clc1cc(-n2nc(nc2C)C(=O)N[C@@H](CCCNC(=O)N)C(=O)N[C@@H](CC(C)C)CC(=O)N([C@@H](Cc2ccccc2)C(=O)N)C)cc(Cl)c1,0
Clc1cc(-n2nc(nc2C)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CC(C)C)C(=O)NCc2nccc(Oc3cc(Cl)ccc3)c2)cc(Cl)c1,0
Clc1cc(-n2nc(nc2C)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@H](CC)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N)cc(Cl)c1,0
Clc1cc(-n2nc(nc2C)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@H](CC)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N)ccc1,0
Clc1cc(-n2nc(nc2C)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CC(C)C)CC(=O)N([C@@H](Cc2ccccc2)C(=O)N)C)cc(Cl)c1,0
Clc1cc(-n2nc(nc2C)C(=O)N[C@@H](CCCNC(=[NH2+])N)C(=O)N[C@@H](CC(C)C)CC(=O)N([C@@H](Cc2ccsc2)C(=O)N)C)cc(Cl)c1,0
Clc1cc(-n2nc(nc2C)C(=O)N[C@@H](CCCNC2=[NH+]CCCN2)C(=O)N[C@@H](CC(C)C)CC(=O)N([C@@H](Cc2ccsc2)C(=O)N)C)cc(Cl)c1,0
Clc1cc(-n2nc(nc2C)C(=O)N[C@@H](CCCN\C(=[NH+]\C)\N)C(=O)N[C@@H](CC(C)C)CC(=O)N([C@@H](Cc2ccsc2)C(=O)N)C)cc(Cl)c1,0
Clc1cc(-n2nc(nc2C)C(=O)N[C@@H](CCCN\C(=[NH+]\C)\NC)C(=O)N[C@@H](CC(C)C)CC(=O)N([C@@H](Cc2ccsc2)C(=O)N)C)cc(Cl)c1,0
Clc1cc(-n2nc(nc2C)C(=O)N[C@@H](CCCN\C(=[NH+]\CC)\N)C(=O)N[C@@H](CC(C)C)CC(=O)N([C@@H](Cc2ccsc2)C(=O)N)C)cc(Cl)c1,0
Clc1cc(C(=O)N(OC)C)c(NC(C(=O)Nc2sc3c(n2)c(cc2[nH]ncc23)C(F)(F)F)(C)C)cc1,1
Clc1cc(C(=O)NCC(=O)N)c(NC(C(=O)Nc2sc3c(n2)c(cc2[nH]ncc23)C(F)(F)F)(C)C)cc1,1
Clc1cc(C(=O)c2cnc(nc2N)NC2CCN(S(=O)(=O)C)CC2)c(OC)cc1,1
Clc1cc(C)c(Nc2nc(-c3cc([nH]c3)C(=O)N[C@H](CO)c3cc(Cl)ccc3)c(cn2)C)cc1,1
Clc1cc(CNc2nc(nc3n(cnc23)C(C)C)NC2CCC(O)CC2)c(O)cc1,1
Clc1cc(CNc2nc(nc3n(cnc23)C(C)C)NC2CCC([NH3+])CC2)c(O)cc1,1
Clc1cc(CNc2nc(nc3n(cnc23)C(C)C)NCC(O)(C)C)c(O)cc1,1
Clc1cc(CNc2nc(nc3n(cnc23)C(C)C)N[C@H](C(O)(C)C)C)c(O)cc1,1
Clc1cc(CNc2nc(nc3n(cnc23)C(C)C)N[C@H](CC)CO)c(O)cc1,1
Clc1cc(CNc2nc(nc3n(cnc23)C2CCCC2)NC2CCC([NH3+])CC2)c(O)cc1,1
Clc1cc(Cl)c(Cl)cc1S(=O)(=O)Nc1cc(ccc1)C(F)(F)F,0
Clc1cc(Cl)cc(Cl)c1-n1nc(SC)c2c1N=C(NC2=O)C,1
Clc1cc(Cl)cc(Cl)c1-n1nc(SC)c2c1N=C(NC2=O)C1CC1,1
Clc1cc(Cl)cc(Cl)c1-n1nc(SC)c2c1N=C(NC2=O)CCCCCO,1
