Smiles,Standard Value
Clc1ccc(NC(C(=O)Nc2sc3c(n2)c(cc2[nH]ncc23)C(F)(F)F)(C)C)cc1NC(=O)NC,1
Clc1ccc(NC(C(=O)Nc2sc3c(n2)c(cc2[nH]ncc23)C(F)(F)F)(C)C)cc1NC(OCCO)=O,1
Clc1ccc(NC(C(=O)Nc2sc3c(n2)c(cc2[nH]ncc23)C(F)(F)F)(C)C)cc1NS(=O)(=O)C,1
Clc1ccc(NC(C(=O)Nc2sc3c(n2)c(cc2[nH]ncc23)C(F)(F)F)(C)C)cc1O,1
Clc1ccc(NC(C(=O)Nc2sc3c(n2)c(cc2[nH]ncc23)C(F)(F)F)(C)C)cc1OCC(O)CO,1
Clc1ccc(NC(C(=O)Nc2sc3c(n2)c(cc2[nH]ncc23)C(F)(F)F)c2ccccc2)cc1NC(=O)C,1
Clc1ccc(NC(C(=O)Nc2sc3c(n2)c(cc2[nH]ncc23)C(F)(F)F)c2ccccc2)cc1NC(=O)CC,1
Clc1ccc(NC(C(=O)Nc2sc3c4c([nH]nc4)ccc3n2)(C)C)cc1,1
Clc1ccc(NC(C(=O)Nc2sc3c4c([nH]nc4)ccc3n2)(C)C)cc1C(OC(C)C)=O,1
Clc1ccc(NC(C(=O)Nc2sc3c4c([nH]nc4)ccc3n2)(C)C)cc1C(OCC)=O,1
Clc1ccc(NC(C(=O)Nc2sc3c4c([nH]nc4)ccc3n2)(C)C)cc1NC(=O)C,1
Clc1ccc(NC(C(=O)Nc2sc3c4c([nH]nc4)ccc3n2)(C)C)cc1NC(=O)CC,1
Clc1ccc(NC(C(=O)Nc2sc3c4c([nH]nc4)ccc3n2)C)cc1,1
Clc1ccc(NC(C(=O)Nc2sc3c4c([nH]nc4)ccc3n2)CO)cc1,1
Clc1ccc(NC(C(=O)Nc2sc3c4c([nH]nc4)ccc3n2)c2ccccc2)cc1NC(=O)C,1
Clc1ccc(NC2(CC2)C(=O)Nc2sc3c(n2)c(cc2[nH]ncc23)C)cc1,1
Clc1ccc(NC2(CC2)C(=O)Nc2sc3c4c([nH]nc4)ccc3n2)cc1,1
Clc1ccc(NC2(CC2)C(=O)Nc2sc3c4c([nH]nc4)ccc3n2)cc1C(=O)NC,1
Clc1ccc(NC2(CC2)C(=O)Nc2sc3c4c([nH]nc4)ccc3n2)cc1C(OC(C)C)=O,1
Clc1ccc(NC2(CC2)C(=O)Nc2sc3c4c([nH]nc4)ccc3n2)cc1C(OCC)=O,1
Clc1ccc(NC2(CCC2)C(=O)Nc2sc3c4c([nH]nc4)ccc3n2)cc1,1
Clc1ccc(NC2(CCCC2)C(=O)Nc2sc3c4c([nH]nc4)ccc3n2)cc1,1
Clc1ccc(NC2(CCCCC2)C(=O)Nc2sc3c4c([nH]nc4)ccc3n2)cc1,1
Clc1ccc(NCC(=O)Nc2sc3c4c([nH]nc4)ccc3n2)cc1,1
Clc1ccc(NCC(=O)Nc2sc3c4c([nH]nc4)ccc3n2)cc1NC(=O)C,1
Clc1ccc(NCC(=O)Nc2sc3c4c([nH]nc4)ccc3n2)cc1O,1
Clc1ccc(NCC(=O)Nc2sc3c4c([nH]nc4)ccc3n2)cc1OC,1
Clc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)NC1CC[NH2+]CC1,1
Clc1ccccc1C=1Oc2c(C(=O)C=1)c(O)cc(O)c2[C@H]1CC[NH+](C[C@H]1O)C,1
Clc1ncc(NC(C(=O)Nc2sc3c(n2)c(cc2[nH]ncc23)C(F)(F)F)(C)C)cc1,1
FC(F)(F)c1cc(NC(=O)Nc2ccc(Oc3ncnc(NC)c3)cc2)ccc1C[NH+]1CC[NH+](CC1)CC,1
Fc1cc(OC)c(cc1)-c1cc(ncc1)NC(=O)C1CC(NC(=O)C)CC1,0
Fc1cc(OC)c(cc1)-c1cc(ncc1)NC(=O)[C@@H]1C[C@H](NC(=O)C)CCC1,1
Fc1cc(OC)c(cc1)-c1cc(ncc1)NC(=O)[C@H]1C[C@@H](NC(=O)C)CC1,1
Fc1cc2c(n(cc2C2=C(c3cc(NCC(O)CO)ccc3)C(=O)NC2=O)C)cc1,1
O(CC[NH+](C)C)c1ccc(nc1)Nc1ncnc(-n2c3c(nc2)cccc3)c1,0
O(C[C@@H]([NH3+])Cc1ccccc1)c1cc(cnc1)-c1cc2c([nH]nc2C)cc1,0
O1CCN([N-]C(=O)Nc2c3c(-c4[nH]nc(c4C3=O)-c3ccc(cc3)C[NH+]3CC[NH+](CC3)CCOC)ccc2)CC1,1
O1CC\C=C\C[NH+](Cc2cc(Nc3nc(-c4cc1ccc4)ccn3)ccc2)C,1
O1C[C@H](N2CCc3c(nn(c3)Cc3ccccc3)C2=O)C(=O)N(c2c1cccc2)C,1
O1[C@H]2n3c4c(c5c(CNC5=O)c5c6c(n(c45)[C@]1(C)[C@H](OC)[C@H]([NH2+]C)C2)cccc6)c1c3cccc1,1
O1[C@H]2n3c4c(c5c(CNC5=O)c5c6c(n(c45)[C@]1(C)[C@](O)(C2)CO)cccc6)c1c3cccc1,1
O=C/1c2c(N\C\1=C/1\c3c(NC\1=O)cccc3)cccc2,0
O=C1NC(=O)C(=C1c1c2c(n(c1)C1CC[NH+](CC1)Cc1ncccc1)cccc2)c1c2c(n(c1)C)cccc2,0
O[C@@H]([C@@H](Nc1nc(NCc2cnc(cc2C)C)c2ncn(c2n1)C(C)C)C)C,1
S(=O)(=O)(N)c1ccc(Nc2nc(n(n2)C(=O)c2c(F)cccc2F)N)cc1,1
S(=O)(=O)(N1CCC(Nc2nc(N)c(cn2)C(=O)c2c(F)c(F)ccc2OC)CC1)C,1
S(=O)(=[NH])(C1CC1)c1ccc(Nc2nc(O[C@@H]([C@H](O)C)C)c(cn2)C(F)(F)F)cc1,1
S1(=O)(=O)CCC(CC1)Cn1nc2c(CCN([C@H]3COc4c(N(C)C3=O)cccc4)C2=O)c1,1
o1cc(c2c1cccc2)C1=C(c2c3c(n(c2)C)c(ccc3)COC)C(=O)NC1=O,0
s1c(C(=O)c2ccccc2[N+](=O)[O-])c(nc1Nc1ccc(S(=O)(=O)N)cc1)N,1
s1c(SCc2oc(cn2)C(C)(C)C)cnc1NC(=O)C1CC[NH2+]CC1,1
s1c2c(nc1NC(=O)C(Nc1cc(C(=O)N)c(F)cc1)(C)C)c(cc1[nH]ncc12)C(F)(F)F,1
s1c2c(nc1NC(=O)C(Nc1cc(C(=O)NC)c(F)cc1)(C)C)c(cc1[nH]ncc12)C(F)(F)F,1
s1c2c(nc1NC(=O)C(Nc1cc(C(=O)NCC)c(F)cc1)(C)C)c(cc1[nH]ncc12)C(F)(F)F,1
s1c2c(nc1NC(=O)C(Nc1cc(F)c(F)cc1)(C)C)c(cc1[nH]ncc12)C(F)(F)F,1
s1c2c(nc1NC(=O)C(Nc1cc(F)ccc1)(C)C)c(cc1[nH]ncc12)C(F)(F)F,1
s1c2c(nc1NC(=O)C(Nc1cc(NC(=O)C)c(F)cc1)(C)C)c(cc1[nH]ncc12)C(F)(F)F,1
s1c2c(nc1NC(=O)C(Nc1cc(NC(=O)CC)c(F)cc1)(C)C)c(cc1[nH]ncc12)C(F)(F)F,1
s1c2c(nc1NC(=O)C(Nc1cc(NS(=O)(=O)C)ccc1)(C)C)c(cc1[nH]ncc12)C(F)(F)F,1
s1c2c(nc1NC(=O)C(Nc1cc(S(=O)(=O)N)ccc1)(C)C)c(cc1[nH]ncc12)C(F)(F)F,1
s1c2c(nc1NC(=O)C(Nc1cc(ccc1)C(=O)NCC(OCCO)=O)(C)C)c(cc1[nH]ncc12)C(F)(F)F,1
s1c2c(nc1NC(=O)C(Nc1cc(ccc1)C(=O)NCCC(=O)N)(C)C)c(cc1[nH]ncc12)C(F)(F)F,1
s1c2c(nc1NC(=O)C(Nc1cc(ccc1)C(=O)NCCCC(=O)[O-])(C)C)c(cc1[nH]ncc12)C(F)(F)F,1
s1c2c(nc1NC(=O)C(Nc1cc(ccc1)C(=O)[O-])(C)C)c(cc1[nH]ncc12)C(F)(F)F,1
s1c2c(nc1NC(=O)C(Nc1ccc(F)cc1)(C)C)c(cc1[nH]ncc12)C(F)(F)F,1
s1c2c(nc1NC(=O)CNc1ccccc1)c(cc1[nH]ncc12)C,1
s1c2c(nc1NC(=O)CNc1ccccc1)c(cc1[nH]ncc12)C(F)(F)F,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)C(Nc1cc(O)ccc1)(C)C,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)C(Nc1cc(O)ccc1)C,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)C(Nc1cc(O)ccc1)CC(=O)N,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)C(Nc1cc(O)ccc1)CC(C)C,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)C(Nc1cc(OC)ccc1)CC(=O)N,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)C(Nc1ccc(cc1)C)(C)C,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)C1(Nc2cc(NC(=O)C)c(F)cc2)CC1,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)C1(Nc2cc(NC(=O)CC)c(F)cc2)CC1,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)C1(Nc2cc(O)ccc2)CC1,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)CNc1cc(F)ccc1,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)CNc1cc(N)ccc1,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)CNc1cc(NC(=O)C)ccc1,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)CNc1cc(NS(=O)(=O)C)ccc1,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)CNc1cc(O)ccc1,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)CNc1cc(ccc1)C(OC)=O,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)CNc1cc2[nH]ncc2cc1,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)CNc1ccc(F)cc1,1
s1c2c3c([nH]nc3)ccc2nc1NC(=O)CNc1ccccc1,1
s1c2nc(ccc2nc1Nc1nc(nc(N2CC[NH2+]CC2)c1)C)-c1cc(ccc1)C(=O)Nc1cc(ccc1)C(F)(F)F,1
