Smiles,Standard Value
Clc1c[nH+]cc(-c2ccc(cc2)-c2cn(nc2)C)c1N1CCC2([NH2+]CNC2=O)CC1,1
Clc1c[nH+]cc(-c2ccc(cc2)-c2cn(nc2)CC(O)(C)C)c1N1CCC2(CC1)CCNC2=O,1
Clc1c[nH+]cc(-c2ccc(cc2)-c2cn(nc2)CCO)c1N1CCC2(CC1)CCNC2=O,1
Clc1c[nH+]cc(-c2ccc(cc2)-c2cn(nc2)CC[NH+](C)C)c1N1CCC2(CC1)CCNC2=O,1
Clc1c[nH+]cc(-c2ccc(cc2)-c2cn(nc2)CC[NH+]2CCCC2)c1N1CCC2(CC1)CCNC2=O,1
Clc1c[nH+]cc(-c2ccc(cc2)-c2nc(n(c2)C)C)c1N1CCC2(CC1)CCNC2=O,1
Clc1cc(NC(=O)NCC2CCN(CC2)c2nc(sn2)Cc2ccc(F)cc2)ccc1Cl,1
Clc1cc(NC(=O)N[C@H]2CCN(C2)c2nc(ncc2)NC)ccc1C,1
Clc1cc(NC(=O)Nc2sc(nn2)CC(=O)N2CCCC2)ccc1,1
Clc1cc(ccc1Cl)C(=O)Nc1cc2c(cc(cc2)C(=O)Nc2sccn2)cc1,0
Clc1cc(ccc1O)-c1nc(N[C@@H](CO)c2ccccc2)cnc1,1
Clc1cc2c([nH]cc2C(=O)c2c(F)c(NS(=O)(=O)CCC)ccc2F)nc1,0
Clc1ccc(NC(=O)N[C@@H]2CCN(C2)C2=Nn3c(nnc3)C=C2)cc1C(F)(F)F,1
Clc1ccc(NC(=O)N[C@H]2CCN(C2)C2=Nn3c(nnc3)C=C2)cc1C(F)(F)F,1
Clc1ccc(NC(=O)N[C@H]2CCN(C2)c2ccc(nc2)C(F)(F)F)cc1C(F)(F)F,1
Clc1ccc(NC(=O)N[C@H]2CCN(C2)c2nc(ncc2)N)cc1C(F)(F)F,1
Clc1ccc(NC(=O)N[C@H]2CCN(C2)c2nc(ncc2)NC)cc1C(F)(F)F,1
Clc1ccc(NC(=O)N[C@H]2CCN(C2)c2nc(ncc2)NC2CC2)cc1C(F)(F)F,1
Clc1ccc(NC(=O)N[C@H]2CCN(C2)c2nc(ncc2)NCC)cc1C(F)(F)F,1
Clc1ccc(NC(=O)N[C@H]2CCN(C2)c2ncncc2)cc1C(F)(F)F,1
Clc1ccc(NC(=O)Nc2cc(Oc3cnc(nc3N)NC)ccc2)cc1C(F)(F)F,1
Clc1ccc(NC(=O)Nc2ccc(Oc3cc(ncc3)C(=O)NC)cc2)cc1C(F)(F)F,1
Clc1ccc(Nc2nnc(c3c2cccc3)Cc2ccncc2)cc1,0
Clc1ccc(Oc2c3c(sc(c3)C(=O)N)c(Cl)nc2)cc1,1
Clc1ccc(Oc2c3c(sc(c3)C(=O)N)c(F)nc2)cc1,1
Clc1ccc(Oc2c3c(sc(c3)C(=O)N)c(nc2)C)cc1,1
Clc1ccc(Oc2c3c(sc(c3)C(=O)N)c(nc2)N)cc1,1
Clc1ccc(Oc2c3cc(sc3cnc2)-c2n[n-]nn2)cc1,1
Clc1ccc(Oc2c3cc(sc3cnc2)C(=O)C)cc1,1
Clc1ccc(Oc2c3cc(sc3cnc2)C(=O)C2CC2)cc1,1
Clc1ccc(Oc2c3cc(sc3cnc2)C(=O)CC)cc1,1
Clc1ccc(Oc2c3cc(sc3cnc2)C(=O)N(C)C)cc1,1
Clc1ccc(Oc2c3cc(sc3cnc2)C(=O)N)cc1,1
Clc1ccc(Oc2c3cc(sc3cnc2)C(=O)NC(C)C)cc1,1
Clc1ccc(Oc2c3cc(sc3cnc2)C(=O)NC)cc1,1
Clc1ccc(Oc2c3cc(sc3cnc2)C(=O)NC2CC2)cc1,1
Clc1ccc(Oc2c3cc(sc3cnc2)C(=O)NCC)cc1,1
Clc1ccc(Oc2c3cc(sc3cnc2)C(=O)[O-])cc1,1
Clc1ccc(Oc2c3cc(sc3cnc2)C(OC)=O)cc1,1
Clc1ccc(cc1)C1N(CCC1)C(=O)C=1Sc2n(N=1)c(nc2)C,1
Clc1ccc(cc1)C1N(CCOC1)C(=O)c1cc2c([nH]nc2C)cc1,1
Clc1ccc(cc1)C1N(CC[NH+](C1)C)C(=O)c1cc2c([nH]nc2C)cc1,1
Clc1ccc(cc1)[C@@H]1CCN(C1)C(=O)c1cc2c([nH]nc2N)cc1,1
Clc1ccc(cc1)[C@@H]1N(CCC1)C(=O)C=1Sc2n(N=1)c(nc2)C,1
Clc1ccc(cc1)[C@H]1N(CC1)C(=O)c1cc2c([nH]nc2C)cc1,1
Clc1ccc(cc1)[C@H]1N(CCC1)C(=O)C=1C=Cc2n(C=1)c(nc2)C,1
Clc1ccc(cc1)[C@H]1N(CCC1)C(=O)C=1C=Cc2n(C=1)c(nn2)C,0
Clc1ccc(cc1)[C@H]1N(CCC1)C(=O)C=1Sc2n(N=1)c(nc2)C,1
Clc1ccc(cc1)[C@H]1N(CCC1)C(=O)c1cc2c([nH]nc2)cc1,1
Clc1ccc(cc1)[C@H]1N(CCC1)C(=O)c1cc2c([nH]nc2C)cc1,1
Clc1ccc(cc1)[C@H]1N(CCC1)C(=O)c1cc2c([nH]nc2C)nc1,1
Clc1ccc(cc1)[C@H]1N(CCC1)C(=O)c1cc2c([nH]nc2N)cc1,1
Clc1ccc(cc1)[C@H]1N(CCC1)C(=O)c1cc2c([nH]nc2NC)cc1,1
Clc1ccc(cc1)[C@H]1N(CCC1)C(=O)c1nc2c([nH]nc2C)cc1,1
Clc1ccc(cc1)[C@H]1N(CCC1)C(=O)c1ncc2[nH]nc(c2c1)C,1
Clc1ccccc1C=1Oc2c(C(=O)C=1)c(O)cc(O)c2[C@H]1CC[NH+](C[C@H]1O)C,1
Clc1cnc(nc1-c1c2n(nc1)C=CC=C2)Nc1c(n(nc1C)C1CCN(CC1)C(=O)[C@H](O)C)C,1
Clc1cnc(nc1-c1n2c(nc1)C=CC=C2)Nc1cn(nc1)C1CCN(CC1)C(=O)C,1
Clc1cnccc1-c1cc([nH]c1)C(=O)N,1
Clc1nccc(c1)-c1cc([nH]c1)C(=O)N,1
FC(F)(F)CNc1nc(nc2c1occ2)Nc1cc2[nH]ncc2cc1,0
FC(F)(F)C[NH+]1CCc2c(cc(NC(=O)\C=C\c3cnccc3-c3cn(nc3)C)cc2)C1,1
FC(F)(F)C[NH+]1CCc2cc(NC(=O)\C=C\c3cnccc3-c3cn(nc3)C)ccc2C1,1
FC(F)(F)C[NH+]1CCc2cc(NC(=O)\C=C\c3cnccc3-c3cn(nc3)C3CC3)ccc2C1,1
FC(F)(F)Cn1ncc(c1)-c1ccncc1\C=C\C(=O)Nc1ccc(cc1)C[NH+]1CCOCC1,1
FC(F)(F)Oc1ccc(NC(=O)N[C@H]2CCN(C2)c2nc(ncc2)NC)cc1,1
FC(F)(F)c1c(N2CCC3(CC2)CCNC3=O)c(c[nH+]c1N)-c1ccc(cc1)-c1cn(nc1)C,1
FC(F)(F)c1c(N2CCC3(OC(=O)NC3)CC2)c(c[nH+]c1N)-c1ccc(cc1)-c1cn(nc1)C,1
FC(F)(F)c1c(c[nH]c1C(=O)N)-c1ccncc1,1
FC(F)(F)c1c[nH+]cc(-c2ccc(cc2)-c2cn(nc2)C)c1N1CCC2(CC1)CCNC2=O,1
FC(F)(F)c1c[nH+]cc(-c2ccc(cc2)-c2cn(nc2)C)c1N1CCC2(OC(=O)NC2)CC1,1
FC(F)(F)c1cc(NC(=O)N[C@@H]2CCN(C2)c2nc(ncc2)NC)ccc1C[NH+]1CC[NH+](CC1)CC,1
FC(F)(F)c1cc(NC(=O)N[C@H]2CCN(C2)c2nc(ncc2)NC)ccc1C[NH+](C)C,1
FC(F)(F)c1cc(NC(=O)N[C@H]2CCN(C2)c2nc(ncc2)NC)ccc1C[NH+]1CCC1,1
FC(F)(F)c1cc(NC(=O)N[C@H]2CCN(C2)c2nc(ncc2)NC)ccc1C[NH+]1CCCC1,1
FC(F)(F)c1cc(NC(=O)N[C@H]2CCN(C2)c2nc(ncc2)NC)ccc1C[NH+]1CCOCC1,1
FC(F)(F)c1cc(NC(=O)N[C@H]2CCN(C2)c2nc(ncc2)NC)ccc1C[NH+]1CC[NH+](CC1)C,0
FC(F)(F)c1cc(NC(=O)N[C@H]2CCN(C2)c2nc(ncc2)NC)ccc1C[NH+]1CC[NH+](CC1)CC,0
FC(F)(F)c1cc(NC(=O)Nc2ccc(N3CCN(CC3)C(=O)Cc3ccc(OC)cc3)cc2)ccc1,1
FC(F)(F)c1cc(NC(=O)Nc2ccc(Oc3ncnc(NC)c3)cc2)ccc1C[NH+]1CC[NH+](CC1)CC,1
FC(F)Oc1ccc(NC(=O)N[C@H]2CCN(C2)c2nc(ncc2)NC)cc1,1
FC(F)n1ncc(c1)-c1ccncc1\C=C\C(=O)Nc1ccc(cc1)C[NH+]1CCOCC1,1
FC1(CN(C1)C(=O)c1cc2c(cc1)c(ncc2-c1ccc(cc1)-c1cn(nc1)C)N)C,1
FC1(CN(C1)C(=O)c1nc2c(cc1)c(ncc2-c1ccc(cc1)-c1cn(nc1)C)N)C,1
FC1(F)CCN(C1)C(=O)c1cc2c([nH]nc2Cc2cc3c(n(nc3)C)cc2)cc1,1
FC1(F)CCN(C1)C(=O)c1cc2c([nH]nc2Cc2ccc(cc2)-c2cn(nc2)C)cc1,1
FC1(F)CC[NH+](C1)Cc1ccc(NC(=O)\C=C\c2cnccc2-c2cn(nc2)C)cc1,1
FC1(F)CN(C1)C(=O)c1cc2c([nH]nc2Cc2ccc(cc2)-c2cn(nc2)C)cc1,1
FC1(F)CN(C1)C(=O)c1cc2c(cc1)c(ncc2-c1ccc(cc1)-c1cn(nc1)C)N,1
FC1(F)CN(C1)C(=O)c1cc2c(cc1)cncc2-c1ccc(cc1)-c1cn(nc1)C,1
FC1(F)CN(C1)C(=O)c1nc2c(cc1)c(ncc2-c1ccc(cc1)-c1cn(nc1)C)N,1
FC1(F)CN(C1)C(=O)c1nc2c(cc1)cncc2-c1ccc(cc1)-c1cn(nc1)C,1
FC1(F)C[NH+](C1)Cc1ccc(NC(=O)\C=C\c2cnccc2-c2cn(nc2)C)cc1,1
FC1(F)C[NH+](C1)Cc1ccc(NC(=O)\C=C\c2cnccc2-c2cn(nc2)C2CC2)cc1,1
F[B-]1(F)[N+]=2C(C=CC=2CCC(=O)NCCOCCOCCOCC[NH+](C)[C@@H]2C[C@H]3O[C@@](n4c5c(c6c(c7c8c(n3c57)cccc8)C(=O)NC6)c3c4cccc3)(C)[C@@H]2OC)=Cc2n1c(cc2C)C,1
F[B-]1(F)[N+]=2C(C=CC=2CCC(=O)NCCOCCOCCOCC[NH2+][C@@H]2C[C@H]3O[C@@](n4c5c(c6c(c7c8c(n3c57)cccc8)C(=O)NC6)c3c4cccc3)(C)[C@@H]2OC)=Cc2n1c(cc2C)C,1
Fc1c[nH+]cc(-c2ccc(cc2)-c2cn(nc2)C)c1N1CCC2(CC1)CCNC2=O,1
Fc1c[nH+]cc(-c2ccc(cc2)-c2cn(nc2)C)c1N1CCC2(OC(=O)NC2)CC1,1
Fc1cc(NC(=O)C2(CC2)C(=O)Nc2ccc(F)cc2)ccc1Oc1c2cc(OC)c(OCCC[NH+]3CCOCC3)cc2ncc1,1
Fc1cc2c(n(cc2C2=C(c3cc(NCC(O)CO)ccc3)C(=O)NC2=O)C)cc1,0
Fc1ccc(cc1)-c1ccncc1\C=C\C(=O)Nc1ccc(cc1)CCc1ocnn1,1
Fc1ccc(cc1)[C@H]1N(CC1)C(=O)c1cc2c([nH]nc2N)cc1,1
Fc1ccc(cc1)[C@H]1N(CCC1)C(=O)c1cc2c([nH]nc2N)cc1,1
Fc1ccc(cc1)[C@H]1N(CCCC1)C(=O)c1cc2c([nH]nc2N)cc1,1
Fc1ccc(cc1NC(=O)Nc1ccc(cc1)-c1c2c([nH]nc2N)ccc1)C,0
Fc1ccccc1Nc1c2cc(F)ccc2[nH+]cc1,1
Fc1cncc(\C=C\C(=O)Nc2ccc(cc2)C[NH+]2CCOCC2)c1-c1cn(nc1)C,1
Fc1cncc(\C=C\C(=O)Nc2ccc(cc2)C[NH+]2CCOCC2)c1-c1cn(nc1)C1CC1,1
Ic1ccc(Oc2c3cc(sc3cnc2)-c2n[n-]nn2)cc1,1
Ic1ccc(Oc2c3cc(sc3cnc2)C(=O)NC)cc1,1
O(C(=O)N1CC[NH+](CC1)C1CCC(Nc2ncnc3c2cc(cc3)C#N)CC1)C,1
O(C)C1(CN(C1)C(=O)c1cc2c(cc1)c(ncc2-c1ccc(cc1)-c1cn(nc1)C)N)C,1
O(C)C1(CN(C1)C(=O)c1nc2c(cc1)c(ncc2-c1ccc(cc1)-c1cn(nc1)C)N)C,1
O(C)C1CN(C1)C(=O)c1cc2c([nH]nc2Cc2cc3c(n(nc3)C)cc2)cc1,1
O(C)C1CN(C1)C(=O)c1cc2c([nH]nc2Cc2ccc(cc2)-c2cn(nc2)C)cc1,1
O(C)C1CN(C1)C(=O)c1cc2c(cc1)c(ncc2-c1ccc(cc1)-c1cn(nc1)C)N,1
O(C)C1CN(C1)C(=O)c1cc2c(cc1)cncc2-c1ccc(cc1)-c1cn(nc1)C,1
O(C)C1CN(C1)C(=O)c1nc2c(cc1)c(ncc2-c1ccc(cc1)-c1cn(nc1)C)N,1
O(C)C1CN(C1)C(=O)c1nc2c(cc1)cncc2-c1ccc(cc1)-c1cn(nc1)C,1
O(C)C1CN(C1)c1nc2c(cc1)cncc2-c1ccc(cc1)-c1cn(nc1)C,0
O(C)c1cc(NC(=O)N[C@H]2CCN(C2)c2nc(ncc2)NC)cc(OC)c1,0
O(C)c1cc(NC(=O)N[C@H]2CCN(C2)c2nc(ncc2)NC)ccc1,0
O(C)c1cc(ccc1OC)Cc1n[nH]c2c1cc(cc2)C(=O)NC,0
O(C)c1ccc(NC(=O)N[C@H]2CCN(C2)c2nc(ncc2)NC)cc1,0
O(C[C@@H]([NH3+])Cc1ccccc1)c1cc(cnc1)-c1cc2c([nH]nc2C)cc1,0
O(c1ccc(Nc2ncnc3c2cc(cc3)\C=C\CNC(=O)COC)cc1C)c1ccc(nc1)C,0
O1C2CC([NH+](C2)Cc2ccc(NC(=O)\C=C\c3cnccc3-c3cn(nc3)C)cc2)C1,1
O1C2CC([NH+](C2)Cc2ccc(NC(=O)\C=C\c3cnccc3-c3cn(nc3)C3CC3)cc2)C1,1
O1C2CC1C[NH+](C2)Cc1ccc(NC(=O)\C=C\c2cnccc2-c2cn(nc2)C2CC2)cc1,1
O1CC([NH+](CC1)Cc1ccc(NC(=O)\C=C\c2cnccc2-c2cn(nc2)C)cc1)C,1
O1CC2[NH+](C(CC2)C1)Cc1ccc(NC(=O)\C=C\c2cnccc2-c2cn(nc2)C)cc1,1
O1CCC(CC1)c1c2n(N=C[NH+]=C2NC2CCC([NH+]3CCN(CC3)C(=O)C)CC2)cc1,1
O1CCC([NH2+]C2CCC(Nc3nc(ccn3)-c3cc4c(nn(C)c4C(C)C)cc3)CC2)CC1,1
O1CCCCCNC2=[NH+]n3c(-c4cc1ccc4)cnc3C=C2,1
O1CCN(CC1)C(=O)c1cc2c([nH]nc2Cc2ccc(cc2)-c2cn(nc2)C)cc1,1
O1CCN(CC1)C(=O)c1nc2c(cc1)c(ncc2-c1ccc(cc1)-c1cn(nc1)C)N,1
O1CCN(CC1)C(=O)c1nc2c(cc1)cncc2-c1ccc(cc1)-c1cn(nc1)C,1
O1CCN(CC1)c1nc2c(cc1)cncc2-c1ccc(cc1)-c1cn(nc1)C,0
O1CCN(c2cc3c(cc2)c(ncc3-c2ccc(cc2)-c2cn(nc2)C)N)C1=O,1
O1CCN(c2cc3c(cc2)cncc3-c2ccc(cc2)-c2cn(nc2)C)C1=O,1
O1CC[NH+](CC1)CCOc1c2c(cccc2)c(NC(=O)Nc2n(nc(c2)C(C)(C)C)-c2ccc(cc2)C)cc1,1
O1CC[NH+](CC1)Cc1ccc(NC(=O)CCc2cnccc2-c2cn(nc2)C)cc1,1
O1CC[NH+](CC1)Cc1ccc(NC(=O)CCc2cnccc2-c2cn(nc2)C2CC2)cc1,1
O1CC[NH+](CC1)Cc1ccc(NC(=O)\C=C\c2cnc(N)cc2-c2cn(nc2)C)cc1,0
O1CC[NH+](CC1)Cc1ccc(NC(=O)\C=C\c2cnccc2-c2cc3n(cnc3cc2)C)cc1,1
O1CC[NH+](CC1)Cc1ccc(NC(=O)\C=C\c2cnccc2-c2cc3nc[nH]c3cc2)cc1,1
O1CC[NH+](CC1)Cc1ccc(NC(=O)\C=C\c2cnccc2-c2cc3ncn(c3cc2)C)cc1,0
O1CC[NH+](CC1)Cc1ccc(NC(=O)\C=C\c2cnccc2-c2cn(nc2)C)cc1,1
O1CC[NH+](CC1)Cc1ccc(NC(=O)\C=C\c2cnccc2-c2cn(nc2)C2CC2)cc1,1
O1CC[NH+](CC1)Cc1ccc(NC(=O)\C=C\c2cnccc2-c2cn(nc2)Cc2ccccc2)cc1,1
O1CC[NH+](CC1)[C@H]1CC[C@]2([C@H](C1)CC[C@H]1[C@@H]3CC[C@@H]([C@]3(CC[C@@H]12)C)c1cc2c(cc1)ccnc2)C,1
O1CC[NH+](CC1C)Cc1ccc(NC(=O)\C=C\c2cnccc2-c2cn(nc2)C)cc1,1
O1C[C@H](N2CCc3c(nn(c3)Cc3ccccc3)C2=O)C(=O)N(c2c1cccc2)C,1
O1[C@H]2n3c4c(c5c(CNC5=O)c5c6c(n(c45)[C@]1(C)[C@H](OC)[C@H]([NH2+]C)C2)cccc6)c1c3cccc1,1
O1[C@H]2n3c4c(c5c(CNC5=O)c5c6c(n(c45)[C@]1(C)[C@](O)(C2)CO)cccc6)c1c3cccc1,0
O1[C@]23C(=CC=4[C@@]1(C1CC=C([C@]1(CC=4)C)c1cc4c(cc1)ccnc4)CC2)[C@@H](O)[C@H](O)[C@@H]([NH+](C)C)C3,1
O1[C@]23C(=CC=4[C@@]1(C1CC[C@@H]([C@]1(CC=4)C)c1cc4c(cc1)ccnc4)CC2)[C@@H](O)[C@H](O)[C@@H]([NH+](C)C)C3,1
O1[C@]23C(=CC=4[C@@]1([C@@H]1CC[C@@H]([C@]1(CC=4)C)c1cc4c(cc1)ccnc4)CC2)[C@@H](O)[C@H](O)[C@@H]([NH+](C)C)C3,1
O=C(C)c1cc2c(cc1)cncc2N1CCN(CC1)c1cc2n(ncc2cc1)C,1
O=C(N(C)C)Cn1ncc(c1)-c1ccc(cc1)-c1c2c(cccc2)cnc1,1
O=C(N(C)[C@H]1CC[C@]2([C@H](C1)CC[C@H]1[C@@H]3CC[C@@H]([C@]3(CC[C@@H]12)C)c1cc2c(cc1)ccnc2)C)C,1
O=C(N)c1[nH]c(C)c(c1)-c1ccncc1,1
O=C(N)c1[nH]cc(-c2cc(ncc2)C)c1C,1
O=C(N)c1[nH]cc(-c2ccncc2)c1C,1
O=C(N)c1[nH]cc(-c2ccncc2)c1CC,1
O=C(N)c1[nH]cc(-c2ccncc2C)c1C,1
O=C(N)c1[nH]cc(c1)-c1cc(ncc1)C,1
O=C(N)c1[nH]cc(c1)-c1ccncc1,1
O=C(N)c1[nH]cc(c1)-c1ccncc1C,1
O=C(N)c1cc2c([nH]nc2Cc2ccc(cc2)-c2cn(nc2)C)cc1,1
O=C(N)c1n(cc(c1)-c1ccncc1)C,0
O=C(N)c1n(cc(c1)-c1ccncc1)Cc1ccccc1,1
O=C(N)c1nc2c(cc1)cncc2-c1ccc(cc1)-c1cn(nc1)C,1
O=C(N1CCC1)c1cc2c(cc1)c(ncc2-c1ccc(cc1)-c1cn(nc1)C)N,1
O=C(N1CCC1)c1nc2c(cc1)c(ncc2-c1ccc(cc1)-c1cn(nc1)C)N,1
O=C(N1CCC1)c1nc2c(cc1)cncc2-c1ccc(cc1)-c1cn(nc1)C,1
O=C(N1CCCC1)c1cc2c([nH]nc2Cc2ccc(cc2)-c2cn(nc2)C)cc1,1
O=C(N1CCCC1)c1nc2c(cc1)c(ncc2-c1ccc(cc1)-c1cn(nc1)C)N,1
O=C(N1CCCC1)c1nc2c(cc1)cncc2-c1ccc(cc1)-c1cn(nc1)C,1
O=C(N1CCCCC1)c1cc2c([nH]nc2Cc2ccc(cc2)-c2cn(nc2)C)cc1,1
O=C(N1CC[NH+](CC1)C)c1cc2c(cc(cc2)CCNc2ncnc3c2cc(cc3)C#N)cc1,1
O=C(N1CC[NH+](CC1)C1CCC(NC2=[NH+]C=Nn3c2c(cc3)C(C)C)CC1)C,1
O=C(N1CC[NH2+]CC1)c1cc2c([nH]nc2Cc2ccc(cc2)-c2cn(nc2)C)cc1,1
O=C(N1CC[NH2+]CC1)c1nc2c(cc1)c(ncc2-c1ccc(cc1)-c1cn(nc1)C)N,1
O=C(N1CC[NH2+]CC1)c1nc2c(cc1)cncc2-c1ccc(cc1)-c1cn(nc1)C,1
O=C(NC)c1[nH]cc(c1)-c1ccncc1,1
O=C(NC)c1cc2c([nH]nc2CC(C)C)cc1,1
O=C(NC)c1cc2c([nH]nc2Cc2cc(ccc2)C)cc1,0
O=C(NC)c1cc2c([nH]nc2Cc2cc3c(n(nc3)C)cc2)cc1,1
O=C(NC)c1cc2c([nH]nc2Cc2cc3n(ncc3cc2)C)cc1,0
O=C(NC)c1cc2c([nH]nc2Cc2ccc(cc2)-c2cn(nc2)C)cc1,1
O=C(NC)c1cc2c(cc1)cncc2-c1ccc(cc1)-c1cn(nc1)C,1
O=C(NC)c1nc2c(cc1)cncc2-c1cc2c(n(nc2)C)cc1,1
O=C(NC)c1nc2c(cc1)cncc2-c1cc2n(ncc2cc1)C,1
O=C(NC)c1nc2c(cc1)cncc2-c1ccc(cc1)-c1cn(nc1)C,1
O=C(NC1CC1)c1cc2c([nH]nc2Cc2ccc(cc2)-c2cn(nc2)C)cc1,1
O=C(NC1CC1)c1cc2c(cc1)c(ncc2-c1ccc(cc1)-c1cn(nc1)C)N,1
O=C(NC1CC1)c1cc2c(cc1)cncc2-c1ccc(cc1)-c1cn(nc1)C,1
O=C(NCCNc1cc2c([nH]nc2Cc2ccc(cc2)-c2cn(nc2)C)cc1)C,1
O=C(Nc1cc(C)c(cc1)C)Nc1ccc(cc1)Cc1ccncc1,1
O=C(Nc1cc(ccc1)C#N)N[C@H]1CCN(C1)c1nc(ncc1)NC,0
O=C(Nc1cc2c([nH]nc2Cc2ccc(cc2)-c2cn(nc2)C)cc1)C,1
