Smiles,Standard Value
Fc1cc(cc2c1N=C(C)C12CCCC1)-c1nc(ncc1)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cc(cc2n(C(C)C)c(nc12)C)-c1cc(ncc1)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cc(cc2n(C(C)C)c(nc12)C)-c1cc(ncc1)Nc1ncc(nc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cc(cc2n(C(C)C)c(nc12)C)-c1cc(ncc1)Nc1nnc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cc(cc2n(C(C)C)c(nc12)C)-c1ncnc(Nc2ncc(OC3CC[NH+](CC3)CC)nc2)c1,1
Fc1cc(cc2n(C(C)C)c(nc12)C)-c1ncnc(Nc2ncc(cc2)C[NH+]2CC[NH+](CC2)CC)c1,1
Fc1cc(cc2n(C(C)C)c(nc12)C)-c1ncnc(Nc2ncc(nc2)CC2CC[NH+](CC2)CC)c1,1
Fc1cc(cc2n(C(C)C)c(nc12)C)-c1ncnc(Nc2ncc(nc2)C[NH+]2CC[NH+](CC2)C(C)C)c1,1
Fc1cc(cc2n(C(C)C)c(nc12)C)-c1ncnc(Nc2ncc(nc2)C[NH+]2CC[NH+](CC2)C2CCCC2)c1,1
Fc1cc(cc2n(C(C)C)c(nc12)C)-c1ncnc(Nc2ncc(nc2)C[NH+]2CC[NH+](CC2)CC(F)(F)F)c1,1
Fc1cc(cc2n(C(C)C)c(nc12)C)-c1ncnc(Nc2ncc(nc2)C[NH+]2CC[NH+](CC2)CC)c1,1
Fc1cc(cc2n(C(C)C)c(nc12)C)-c1ncnc(Nc2ncc(nc2)C[NH+]2CC[NH+](CC2)CC2CC2)c1,1
Fc1cc(cc2n(C(C)C)c(nc12)C)-c1ncnc(Nc2ncc(nc2)C[NH+]2CC[NH+](CC2)CCOC)c1,1
Fc1cc(cc2n3c(nc12)CCC3(C)C)-c1nc(ncc1)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cc(cc2n3c(nc12)CCC3C)-c1nc(ncc1)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1ccc(Nc2nc(ncc2)N2CCC(NC(=O)c3ccc(OC)cc3)CC2)cc1,1
Fc1cnc(Nc2ncc(nc2)C[NH+]2CC[NH+](CC2)CC)cc1-c1cc(F)c2nc(n(c2c1)C(C)C)C,1
Fc1cnc(nc1-c1c2n(nc1)CCCC2)Nc1ncc(N2CC[NH+](CC2)C)cc1,1
Fc1cnc(nc1-c1c2n(nc1)CCCCC2)Nc1ncc(N2CC[NH+](CC2)C)cc1,1
Fc1cnc(nc1-c1c2n(nc1)CCCC[C@@H]2C)Nc1ncc(N2CC[NH+](CC2)C)cc1,1
Fc1cnc(nc1-c1c2n(nc1)CCCC[C@H]2C)Nc1ncc(N2CC3(C2)C[NH+](C3)C)cc1,1
Fc1cnc(nc1-c1c2n(nc1)CCCC[C@H]2C)Nc1ncc(N2CC3(C2)C[NH+](C3)C2COC2)cc1,1
Fc1cnc(nc1-c1c2n(nc1)CCCC[C@H]2C)Nc1ncc(N2CC3(C2)C[NH+](C3)CC)cc1,1
Fc1cnc(nc1-c1c2n(nc1)CCCC[C@H]2C)Nc1ncc(N2CC3(C2)C[NH+](C3)CCCF)cc1,1
Fc1cnc(nc1-c1c2n(nc1)CCCC[C@H]2C)Nc1ncc(N2CC3(C2)C[NH+](C3)CCF)cc1,1
Fc1cnc(nc1-c1c2n(nc1)CCCC[C@H]2C)Nc1ncc(N2CCC([NH+](C)C)CC2)cc1,1
Fc1cnc(nc1-c1c2n(nc1)CCCC[C@H]2C)Nc1ncc(N2CCOCC2)cc1,1
Fc1cnc(nc1-c1c2n(nc1)CCCC[C@H]2C)Nc1ncc(N2CC[NH+](CC2)C)cc1,1
Fc1cnc(nc1-c1c2n(nc1)CCCC[C@H]2C)Nc1ncc(cc1)C1CC[NH+](CC1)C,1
Fc1cnc(nc1-c1c2n(nc1)CCCC[C@H]2C)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1c2n(nc1)CCC[C@@H]2C)Nc1ncc(N2CC[NH+](CC2)C)cc1,1
Fc1cnc(nc1-c1c2n(nc1)CCC[C@H]2C)Nc1ncc(N2CC[NH+](CC2)C)cc1,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C(c2c1)(C)C)Nc1ncc(N2CC[NH2+]CC2)cc1,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C(c2c1)(C)C)Nc1ncc(cc1)C1CC[NH+](CC1)C,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C(c2c1)(C)C)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C(c2c1)(CC)C)Nc1ncc(N2CC[NH+](CC2)C)cc1,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C(c2c1)(CC)C)Nc1ncc(N2CC[NH+](CC2)CC)cc1,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C(c2c1)(CC)C)Nc1ncc(N2CC[NH2+]CC2)cc1,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C(c2c1)(CC)C)Nc1ncc(cc1)C1CC[NH+](CC1)C,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C(c2c1)(CC)C)Nc1ncc(cc1)C1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C(c2c1)(CC)C)Nc1ncc(cc1)C1CC[NH2+]CC1,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C(c2c1)(CC)C)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C(c2c1)(CC)CC)Nc1ncc(N2CC[NH+](CC2)C)cc1,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C(c2c1)(CC)CC)Nc1ncc(N2CC[NH2+]CC2)cc1,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C(c2c1)(CC)CC)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C3(CCC3)c2c1)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,0
Fc1cnc(nc1-c1cc(F)c2N=C(C)C3(CCCC3)c2c1)Nc1ncc(N2CC[NH+](CC2)C(C)C)cc1,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C3(CCCC3)c2c1)Nc1ncc(N2CC[NH+](CC2)C)cc1,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C3(CCCC3)c2c1)Nc1ncc(N2CC[NH+](CC2)CC)cc1,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C3(CCCC3)c2c1)Nc1ncc(N2CC[NH+](CC2)CCO)cc1,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C3(CCCC3)c2c1)Nc1ncc(N2CC[NH2+]CC2)cc1,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C3(CCCC3)c2c1)Nc1ncc(cc1)C1CC[NH+](CC1)C,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C3(CCCC3)c2c1)Nc1ncc(cc1)C1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C3(CCCC3)c2c1)Nc1ncc(cc1)C1CC[NH+](CC1)CCO,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C3(CCCC3)c2c1)Nc1ncc(cc1)C1CC[NH2+]CC1,1
Fc1cnc(nc1-c1cc(F)c2N=C(C)C3(CCCC3)c2c1)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C(C)(C)C)C)Nc1nc2CC[NH+](Cc2cc1)CC[NH+](C)C,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C(C)C)C)Nc1nc2CC[NH+](Cc2cc1)C1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C(C)C)C)Nc1nc2CC[NH+](Cc2cc1)CCN(C(=[NH2+])N)C,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C(C)C)C)Nc1nc2CC[NH+](Cc2cc1)CCN(\C(=N\O)\C)C,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C(C)C)C)Nc1nc2CC[NH+](Cc2cc1)CC[NH+](C)C,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C(C)C)C)Nc1nc2CC[NH+](Cc2cc1)CC[NH+](CC#C)C,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C(C)C)C)Nc1nc2CC[NH+](Cc2cc1)CC[NH+](CCNC(=[NH2+])N)C,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C(C)C)C)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C(C)C1CC1)C)Nc1nc2CC[NH+](Cc2cc1)CC[NH+](C)C,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C(CC)CC)C)Nc1nc2CC[NH+](Cc2cc1)CC[NH+](C)C,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C)C)Nc1nc2CC[NH+](Cc2cc1)CC[NH+](C)C,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C1(CC1)C)C)Nc1nc2CC[NH+](Cc2cc1)CC[NH+](C)C,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C1CC1)C)Nc1nc2CC[NH+](Cc2cc1)CC[NH+](C)C,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C1CCC(CC1)C)C)Nc1nc2CC[NH+](Cc2cc1)CC[NH+](C)C,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C1CCCC1)C)Nc1nc2CC[NH+](Cc2cc1)CC[NH+](C)C,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)C1CCCCC1)C)Nc1nc2CC[NH+](Cc2cc1)CC[NH+](C)C,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)CC)C)Nc1nc2CC[NH+](Cc2cc1)CC[NH+](C)C,1
Fc1cnc(nc1-c1cc(F)c2nc(n(c2c1)CC1CC1)C)Nc1nc2CC[NH+](Cc2cc1)CC[NH+](C)C,1
Fc1cnc(nc1-c1cc(F)c2nc3n(CC(C3)(C)C)c2c1)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2nc3n(CC(C3)C)c2c1)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2nc3n(CC(C3)CC)c2c1)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2nc3n(CCC3)c2c1)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2nc3n(CCCC3)c2c1)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2nc3n(CCCCC3)c2c1)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2nc3n(c2c1)C(CC3)(C)C)Nc1nc(C)c(cc1)C[NH+]1CC[NH+](CC1)C,1
Fc1cnc(nc1-c1cc(F)c2nc3n(c2c1)C(CC3)(C)C)Nc1nc(C)c(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2nc3n(c2c1)C(CC3)(C)C)Nc1nc(C)c(cc1)C[NH+]1CC[NH2+]CC1,1
Fc1cnc(nc1-c1cc(F)c2nc3n(c2c1)C(CC3)(C)C)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)C,1
Fc1cnc(nc1-c1cc(F)c2nc3n(c2c1)C(CC3)(C)C)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)C1CC1,1
Fc1cnc(nc1-c1cc(F)c2nc3n(c2c1)C(CC3)(C)C)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2nc3n(c2c1)C(CC3)(C)C)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CCF,1
Fc1cnc(nc1-c1cc(F)c2nc3n(c2c1)C(CC3)(C)C)Nc1ncc(cc1)C[NH+]1CC[NH2+]CC1,1
Fc1cnc(nc1-c1cc(F)c2nc3n(c2c1)C(CC3)C)Nc1nc(C)c(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2nc3n(c2c1)C(CC3)C)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)C,1
Fc1cnc(nc1-c1cc(F)c2nc3n(c2c1)C(CC3)C)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)C(C)C,1
Fc1cnc(nc1-c1cc(F)c2nc3n(c2c1)C(CC3)C)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc(F)c2nc3n(c2c1)C(CC3)CC)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)C,1
Fc1cnc(nc1-c1cc(F)c2nc3n(c2c1)C(CC3)CC)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc2c(N=C(C)C2(CC)C)cc1)Nc1ncc(N2CC[NH+](CC2)C)cc1,1
Fc1cnc(nc1-c1cc2c(N=C(C)C2(CC)C)cc1)Nc1ncc(N2CC[NH+](CC2)CC)cc1,1
Fc1cnc(nc1-c1cc2c(N=C(C)C2(CC)C)cc1)Nc1ncc(N2CC[NH2+]CC2)cc1,1
Fc1cnc(nc1-c1cc2c(N=C(C)C2(CC)C)cc1)Nc1ncc(cc1)C1CC[NH+](CC1)C,1
Fc1cnc(nc1-c1cc2c(N=C(C)C2(CC)C)cc1)Nc1ncc(cc1)C1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc2c(N=C(C)C2(CC)C)cc1)Nc1ncc(cc1)C1CC[NH2+]CC1,1
Fc1cnc(nc1-c1cc2c(N=C(C)C23CCCC3)cc1)Nc1ncc(N2CC[NH+](CC2)C)cc1,1
Fc1cnc(nc1-c1cc2c(N=C(C)C23CCCC3)cc1)Nc1ncc(N2CC[NH+](CC2)CC)cc1,1
Fc1cnc(nc1-c1cc2c(N=C(C)C23CCCC3)cc1)Nc1ncc(N2CC[NH2+]CC2)cc1,1
Fc1cnc(nc1-c1cc2c(N=C(C)C23CCCC3)cc1)Nc1ncc(cc1)C1CC[NH+](CC1)C,1
Fc1cnc(nc1-c1cc2c(N=C(C)C23CCCC3)cc1)Nc1ncc(cc1)C1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc2c(N=C(C)C23CCCC3)cc1)Nc1ncc(cc1)C1CC[NH2+]CC1,1
Fc1cnc(nc1-c1cc2c(N=C(C)C23CCCC3)cc1)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cc2n3c(nc2cc1)CCC3(C)C)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)CC,1
Fc1cnc(nc1-c1cnn(C)c1C(C)C)Nc1ncc(N2CC[NH+](CC2)C)cc1,1
O(C(=O)c1nn(c-2c1CCc1c-2nc(nc1)Nc1ccccc1)C)CC,0
O(C)c1cc(NCCC[NH+](CCC(C)C)CCC(C)C)c2ncccc2c1,0
O(C)c1cc(NC[C@](O)([NH+](CC(C)C)CC(C)C)C)c2nc(ccc2c1)C,0
O(C)c1cc\2c(NC(=O)/C/2=C/2\Nc3c(cccc3)\C\2=N/O)cc1,1
O(CC[NH+](C)C)c1ccc(nc1)Nc1ncnc(-n2c3c(nc2)cccc3)c1,0
O(CC[NH+]1CCC(Nc2nc(ccn2)-c2c3n(nc2)CCCC3)CC1)C,0
O(CC[NH+]1CCC(Nc2nc(ccn2)-c2cn[nH]c2C(C)C)CC1)C,1
O1CCN(CC1)c1cc(Nc2nc-3c(CCc4c-3n(nc4C(=O)N)C)cn2)ccc1,0
O1CCN(CC1)c1ccc(Nc2nc-3c(CCc4c-3n(nc4C(=O)N)C)cn2)cc1,1
O1CCN(CC1)c1ccc(nc1)Nc1nc-2c(CCc3c-2n(nc3C(=O)N)C)cn1,1
O1CCN([N-]C(=O)Nc2c3c(-c4[nH]nc(c4C3=O)-c3ccc(cc3)C[NH+]3CC[NH+](CC3)CCOC)ccc2)CC1,1
O1C[C@H](N2CCc3c(nn(c3)Cc3ccccc3)C2=O)C(=O)N(c2c1cccc2)C,1
O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OCCO\N=C\1/c2c(N/C/1=C/1\c3cc(OC)ccc3NC\1=O)cccc2,1
O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OCCO\N=C\1/c2c(N/C/1=C\1/c3c(NC/1=O)cccc3)cccc2,0
O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OCCO\N=C\1/c2c(N/C/1=C\1/c3cc(ccc3NC/1=O)C)cccc2,0
O1[C@H]2C[C@H]([NH+](CCn3nc4c(cccc4-c4nc5c(nc4O)cccc15)c3O)C2)C,1
O1[C@H]2n3c4c(c5c(CNC5=O)c5c6c(n(c45)[C@]1(C)[C@H](OC)[C@H]([NH2+]C)C2)cccc6)c1c3cccc1,1
O1c2c(C(=O)C(O)=C1c1cc(O)c(O)cc1)c(O)cc(O)c2,0
O1c2c(C(=O)C(O)=C1c1ccc(O)cc1)c(O)cc(O)c2,0
O1c2c(C(=O)C=C1c1ccc(O)cc1)c(O)cc(O)c2,0
O1c2c(C(=O)C=C1c1ccccc1)c(O)cc(O)c2,0
O1c2c(ccc(O)c2)C(=O)C(O)=C1c1cc(O)c(O)cc1,1
O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC[NH2+]CC2)cc1)C1CCCC1,1
O=C(N)c1nn(c-2c1C(Cc1c-2nc(nc1)Nc1ccccc1)(C)C)C,0
O=C(N)c1nn(c-2c1CCc1c-2nc(nc1)Nc1cc(N(C)C)ccc1)C,0
O=C(N)c1nn(c-2c1CCc1c-2nc(nc1)Nc1cc(N2CC[NH2+]CC2)ccc1)C,0
O=C(N)c1nn(c-2c1CCc1c-2nc(nc1)Nc1ccc(N(C)C)cc1)C,1
O=C(N)c1nn(c-2c1CCc1c-2nc(nc1)Nc1ccc(N2CC[NH+](CC2)C)cc1)C,1
O=C(N)c1nn(c-2c1CCc1c-2nc(nc1)Nc1ccc(N2CC[NH2+]CC2)cc1)C,1
O=C(N)c1nn(c-2c1CCc1c-2nc(nc1)Nc1ccc(cc1)C)C,1
O=C(N)c1nn(c-2c1CCc1c-2nc(nc1)Nc1ccccc1)C,1
O=C(N)c1nn(c-2c1CCc1c-2nc(nc1)Nc1ncc(N(C)C)cc1)C,1
O=C(N)c1nn(c-2c1CCc1c-2nc(nc1)Nc1ncc(N2CC[NH+](CC2)C)cc1)C,1
O=C(N)c1nn(c-2c1CCc1c-2nc(nc1)Nc1ncc(N2CC[NH2+]CC2)cc1)C,1
O=C(NC)c1nn(c-2c1C(Cc1c-2nc(nc1)Nc1ccccc1)(C)C)C,0
O=C(NC)c1nn(c-2c1CCc1c-2nc(nc1)Nc1ccccc1)C,0
O=C(NCC)c1nn(c-2c1CCc1c-2nc(nc1)Nc1ccccc1)C,0
O=C(Nc1ccc(cc1)C[NH+]1CC[NH+](CC1)C)c1n[nH]cc1Nc1ncnc2[nH]ccc12,1
O=C(c1[nH]ccc1)c1[nH]c2c(n1)cccc2,0
O=C(c1cc(-c2c(n(nc2C)C)C)c(cc1)C#N)c1[nH]c2ccc(nc2n1)N1CCC([NH+](C)C)CC1,1
O=C(c1cc(-c2c3c(cccc3)cnc2)c(cc1)C#N)c1[nH]c2ccc(nc2n1)N1CCC([NH+](C)C)CC1,1
O=C(c1cc(ncc1)-c1c2c(cccc2)cnc1)c1[nH]c2cc(N3CCC([NH+](C)C)CC3)ccc2n1,1
O=C(c1cc(ncc1)-c1c2c(cccc2)cnc1)c1[nH]c2ccc(nc2n1)N1CCC([NH+](C)C)CC1,1
O=C(c1cc(ncc1)-c1cccnc1)c1[nH]c2cc(N3CCC([NH+](C)C)CC3)ccc2n1,0
O=C/1Nc2c(cccc2)\C\1=C/1\Nc2c(cccc2)\C\1=N/OCC(O)CO,1
O=C/1c2c(N\C\1=C/1\c3c(NC\1=O)cccc3)cccc2,0
O=C1N(c2nc(ncc2C(C)=C1C(=O)C)Nc1ncc(N2CCN(CC2)C(=O)C[NH2+]CCCOC)cc1)C1CCCC1,1
O=C1N(c2nc(ncc2C(C)=C1C(=O)C)Nc1ncc(N2CCN(CC2)C(=O)C[NH2+]CC[NH3+])cc1)C1CCCC1,1
O=C1N(c2nc(ncc2C(C)=C1C(=O)C)Nc1ncc(N2CCN(CC2)C(OCOC(=O)C)=O)cc1)C1CCCC1,1
O=C1N(c2nc(ncc2C(C)=C1C(=O)C)Nc1ncc(N2CC[NH+](CC2)CC)cc1)C1CCCC1,1
O=C1N(c2nc(ncc2C(C)=C1C(=O)C)Nc1ncc(N2CC[NH2+]CC2)cc1)C1CCCC1,1
O=C1N(c2nc(ncc2C=C1C#N)Nc1ccc(N2CC[NH+](CC2)C)cc1)C1CCCC1,1
O=C1N2[C@@H](c3c1cccc3NC(=O)Nc1ncccc1)CCC2,1
O=C1NCC2(n3c1cc1c3nc(nc1)Nc1ncc(N3CC[NH+](CC3)C)cc1)CCCCC2,1
O=C1c2c(-[n+]3c1c1[nH]c4c(c1cc3)cccc4)cccc2,0
OC[C@H](NC1=[NH+]c2n(ncc2C(C)C)C(NCc2ccccc2)=C1)[C@H](O)CO,0
OC[C@H](Nc1nc(NCc2ccccc2)c2ncn(c2n1)C(C)C)CC,0
O[C@H]1C[NH2+]CC[C@@H]1CNC1=[NH+]c2n(ncc2C(C)C)C(NCc2ccccc2)=C1,0
O\1c2c(ccc(O)c2)C(=O)/C/1=C/c1cc(O)c(O)cc1,0
P(=O)(N(CC[NH+]1CCc2nc(Nc3nc(-c4cc(F)c5nc(n(c5c4)C(C)C)C)c(F)cn3)ccc2C1)C)(C)C,1
P(OCC)(OCC)(=O)N(CC[NH+]1CCc2nc(Nc3nc(-c4cc(F)c5nc(n(c5c4)C(C)C)C)c(F)cn3)ccc2C1)C,1
S(=O)(=O)(N)c1cc(Nc2nc3CCCCc3cn2)ccc1,0
S(=O)(=O)(Nc1cc(ccc1)C(F)(F)F)c1ccc(cc1)C,0
S1(=O)(=O)CCC(CC1)Cn1nc2c(CCN([C@H]3COc4c(N(C)C3=O)cccc4)C2=O)c1,1
S=C(N(CC[NH+]1CCc2nc(Nc3nc(-c4cc(F)c5nc(n(c5c4)C(C)C)C)c(F)cn3)ccc2C1)C)N,1
S=C(Nc1ccc(OC)cc1)NC(=O)c1cn(nc1-c1ccc(F)cc1)-c1ccccc1,1
S=C(Nc1ccc(OC)cc1)NC(=O)c1cn(nc1-c1ccc(OC)cc1)-c1ccccc1,1
S=C(Nc1ccc(OC)cc1)NC(=O)c1cn(nc1-c1ccc(cc1)C)-c1ccccc1,1
S=C(Nc1ccc(OC)cc1)NC(=O)c1cn(nc1-c1ccccc1)-c1ccccc1,1
S=C(n1ccnc1)N(CC[NH+]1CCc2nc(Nc3nc(-c4cc(F)c5nc(n(c5c4)C(C)C)C)c(F)cn3)ccc2C1)C,1
S=C=NCCCCCCCC(=O)Nc1ccc(Nc2nc3n(c(cc3cn2)C(=O)N(C)C)C2CCCC2)cc1,1
[NH+]1(CCC(Nc2nc(ccn2)-c2c(n[nH]c2C)C(C)C)CC1)C,0
[NH+]1(CCN(CC1)c1ccc(nc1)Nc1nc(ccn1)-c1c2n(nc1)CCCC2)C,0
[NH+]1(CC[NH+](CC1)C(C)C)Cc1ccc(nc1)Nc1nc(ccn1)-c1cc2n(C(C)C)c(nc2cc1)C,1
[NH+]=1c2n(ncc2C(C)C)C(NCc2ccccc2)=CC=1NCCCCCC[NH3+],0
[NH2+]1CCN(CC1)c1ccc(nc1)Nc1nc(ccn1)-c1cc2n(C(C)C)c(nc2cc1)C,1
[NH3+]C1CCC(Nc2nc(NCc3ccccc3)c3[nH]nc(c3n2)C(C)C)CC1,0
[Si](CC[NH+](CC[NH+]1CCc2nc(Nc3nc(-c4cc(F)c5nc(n(c5c4)C(C)C)C)c(F)cn3)ccc2C1)C)(C)(C)C,1
[nH]1nc(C(C)C)c(c1)-c1nc(ncc1)NC1CCCCC1,1
o1c2c(c3c1[nH+]ccc3NCc1ccc(OC)cc1)cccc2,0
o1c2c(c3c1ncc(O)c3-c1ccccc1)cc(O)cc2,0
o1c2ncnc(Nc3c[nH]nc3C(=O)Nc3ccc(cc3)C[NH+]3CC[NH+](CC3)C)c2cc1,1
o1cc(c2c1cccc2)C1=C(c2c3c(n(c2)C)c(ccc3)COC)C(=O)NC1=O,0
s1c(-c2nc(ncc2)Nc2ncc(N3CCC([NH3+])CC3)cc2)c(nc1NC1CCCC1)C,1
